shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
1.2,35.17478,-83.37606,776
1.2,35.17455,-83.376,777
1.2,35.17456,-83.37622,778
1.2,35.17457,-83.37648,779
1.2,35.17457,-83.37669,780
1.2,35.17455,-83.37679,781
1.2,35.17454,-83.37688,782
1.2,35.1745,-83.3771,783
1.2,35.17445,-83.37733,784
1.2,35.17434,-83.37725,785
1.2,35.17429,-83.37723,786
1.2,35.17421,-83.37722,787
1.2,35.17416,-83.37723,788
1.2,35.17405,-83.37727,789
1.2,35.17399,-83.37729,790
1.2,35.17389,-83.37732,791
1.2,35.17384,-83.37734,792
1.2,35.17382,-83.37734,793
1.2,35.17379,-83.37735,794
1.2,35.17374,-83.37734,795
1.2,35.17367,-83.3773,796
1.2,35.17363,-83.37725,797
1.2,35.17358,-83.37716,798
1.2,35.17354,-83.3771,799
1.2,35.17345,-83.37717,800
1.2,35.17311,-83.37747,801
1.2,35.17345,-83.37717,802
1.2,35.17354,-83.3771,803
1.2,35.17358,-83.37716,804
1.2,35.17363,-83.37725,805
1.2,35.17367,-83.3773,806
1.2,35.17374,-83.37734,807
1.2,35.17379,-83.37735,808
1.2,35.17382,-83.37734,809
1.2,35.17384,-83.37734,810
1.2,35.17389,-83.37732,811
1.2,35.17399,-83.37729,812
1.2,35.17405,-83.37727,813
1.2,35.17416,-83.37723,814
1.2,35.17421,-83.37722,815
1.2,35.17429,-83.37723,816
