shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
1.1,35.87056,-82.04528,610
1.1,35.87056,-82.04517,611
1.1,35.87055,-82.04508,612
1.1,35.87055,-82.04496,613
1.1,35.87055,-82.04492,614
1.1,35.87055,-82.04496,615
1.1,35.87055,-82.04508,616
1.1,35.87056,-82.04517,617
1.1,35.87056,-82.04528,618
1.1,35.87056,-82.0453,619
1.1,35.87056,-82.04534,620
1.1,35.87055,-82.04539,621
1.1,35.87053,-82.04544,622
1.1,35.87052,-82.04549,623
1.1,35.8705,-82.04554,624
1.1,35.87049,-82.04557,625
1.1,35.87048,-82.0456,626
1.1,35.87048,-82.04566,627
1.1,35.87047,-82.0457,628
1.1,35.87047,-82.04571,629
1.1,35.87046,-82.04576,630
1.1,35.87045,-82.04586,631
1.1,35.87044,-82.04591,632
1.1,35.87044,-82.04596,633
1.1,35.87043,-82.046,634
1.1,35.87042,-82.04603,635
1.1,35.8704,-82.04606,636
1.1,35.87039,-82.04609,637
1.1,35.87037,-82.04612,638
1.1,35.87036,-82.04614,639
1.1,35.87033,-82.04618,640
1.1,35.8703,-82.0462,641
1.1,35.87027,-82.04624,642
1.1,35.87023,-82.04626,643
1.1,35.87019,-82.04629,644
1.1,35.87013,-82.04631,645
1.1,35.87008,-82.04633,646
1.1,35.86999,-82.04637,647
1.1,35.86995,-82.04639,648
1.1,35.8699,-82.04642,649
1.1,35.86987,-82.04644,650
1.1,35.86982,-82.04646,651
1.1,35.86979,-82.0465,652
1.1,35.86977,-82.04654,653
1.1,35.86975,-82.0466,654
1.1,35.86974,-82.04663,655
1.1,35.86973,-82.04667,656
1.1,35.86971,-82.0467,657
1.1,35.86971,-82.04674,658
1.1,35.8697,-82.04675,659
1.1,35.86969,-82.0468,660
1.1,35.86967,-82.04687,661
1.1,35.86965,-82.04695,662
1.1,35.86982,-82.04704,663
1.1,35.86995,-82.04711,664
1.1,35.87022,-82.04729,665
1.1,35.87031,-82.04735,666
1.1,35.87039,-82.04741,667
1.1,35.87047,-82.04747,668
1.1,35.87058,-82.04755,669
1.1,35.87063,-82.04759,670
1.1,35.87069,-82.04763,671
1.1,35.87079,-82.04772,672
1.1,35.87093,-82.04784,673
1.1,35.87109,-82.04797,674
1.1,35.87129,-82.04813,675
1.1,35.87154,-82.04834,676
1.1,35.87301,-82.04953,677
1.1,35.87366,-82.05007,678
1.1,35.87494,-82.05113,679
1.1,35.87584,-82.05187,680
1.1,35.87887,-82.05439,681
1.1,35.88092,-82.05609,682
1.1,35.88174,-82.05674,683
1.1,35.8822,-82.0571,684
1.1,35.88227,-82.05715,685
1.1,35.88244,-82.05725,686
1.1,35.88268,-82.0574,687
1.1,35.88296,-82.05757,688
1.1,35.8838,-82.05797,689
1.1,35.88397,-82.05804,690
1.1,35.88425,-82.05815,691
1.1,35.88457,-82.05827,692
1.1,35.88493,-82.05842,693
1.1,35.88508,-82.05848,694
1.1,35.8851,-82.05849,695
1.1,35.88525,-82.05855,696
1.1,35.88527,-82.05856,697
1.1,35.88542,-82.05864,698
1.1,35.88556,-82.05871,699
1.1,35.88569,-82.05879,700
1.1,35.88581,-82.05888,701
1.1,35.8859,-82.05896,702
1.1,35.88607,-82.05911,703
1.1,35.8862,-82.05924,704
1.1,35.88633,-82.0594,705
1.1,35.88645,-82.05956,706
1.1,35.88652,-82.05966,707
1.1,35.88663,-82.0599,708
1.1,35.8867,-82.06003,709
1.1,35.88673,-82.06009,710
1.1,35.88675,-82.06015,711
1.1,35.88678,-82.06022,712
1.1,35.88686,-82.06043,713
1.1,35.88694,-82.06072,714
1.1,35.88699,-82.06091,715
1.1,35.88704,-82.06114,716
1.1,35.88723,-82.06215,717
1.1,35.88729,-82.06244,718
1.1,35.88737,-82.06286,719
1.1,35.8874,-82.063,720
1.1,35.8875,-82.06351,721
1.1,35.8875,-82.06353,722
1.1,35.88754,-82.06373,723
1.1,35.88757,-82.06386,724
1.1,35.8876,-82.06397,725
1.1,35.88764,-82.0641,726
1.1,35.88766,-82.06416,727
1.1,35.8877,-82.06429,728
1.1,35.8878,-82.06457,729
1.1,35.88789,-82.06478,730
1.1,35.88806,-82.06512,731
1.1,35.88808,-82.06516,732
1.1,35.88821,-82.06538,733
1.1,35.88833,-82.06556,734
1.1,35.88836,-82.0656,735
1.1,35.88851,-82.06581,736
1.1,35.88866,-82.06599,737
1.1,35.88878,-82.06613,738
1.1,35.88888,-82.06623,739
1.1,35.889,-82.06634,740
1.1,35.88914,-82.06646,741
1.1,35.88929,-82.06657,742
1.1,35.88957,-82.06675,743
1.1,35.88966,-82.06681,744
1.1,35.88972,-82.06684,745
1.1,35.89002,-82.06699,746
1.1,35.89025,-82.06709,747
1.1,35.89055,-82.06718,748
1.1,35.89072,-82.06722,749
1.1,35.89097,-82.06725,750
1.1,35.89122,-82.06728,751
1.1,35.89178,-82.06734,752
1.1,35.89216,-82.06738,753
1.1,35.89254,-82.06741,754
1.1,35.89338,-82.06748,755
1.1,35.89395,-82.06752,756
1.1,35.89431,-82.06755,757
1.1,35.89507,-82.06761,758
1.1,35.89564,-82.06766,759
1.1,35.89604,-82.06769,760
1.1,35.89635,-82.06772,761
1.1,35.89637,-82.06772,762
1.1,35.89655,-82.06774,763
1.1,35.89673,-82.06777,764
1.1,35.89674,-82.06777,765
1.1,35.89688,-82.0678,766
1.1,35.89703,-82.06784,767
1.1,35.89717,-82.06788,768
1.1,35.89729,-82.06793,769
1.1,35.89741,-82.06798,770
1.1,35.89754,-82.06804,771
1.1,35.89775,-82.06817,772
1.1,35.89791,-82.06829,773
1.1,35.89805,-82.06841,774
1.1,35.89814,-82.06849,775
1.1,35.89821,-82.06857,776
1.1,35.89837,-82.06876,777
1.1,35.89848,-82.0689,778
1.1,35.89856,-82.06903,779
1.1,35.89864,-82.06916,780
1.1,35.89884,-82.0695,781
1.1,35.89891,-82.06963,782
1.1,35.89913,-82.07006,783
1.1,35.89921,-82.07021,784
1.1,35.8994,-82.07061,785
1.1,35.89954,-82.07089,786
1.1,35.89968,-82.0712,787
1.1,35.89981,-82.07151,788
1.1,35.89994,-82.07181,789
1.1,35.90027,-82.07266,790
1.1,35.90037,-82.07287,791
1.1,35.90042,-82.07299,792
1.1,35.9005,-82.07311,793
1.1,35.90059,-82.07327,794
1.1,35.90064,-82.07335,795
1.1,35.90067,-82.0734,796
1.1,35.90077,-82.07353,797
1.1,35.90086,-82.07363,798
1.1,35.90093,-82.0737,799
1.1,35.90104,-82.07381,800
1.1,35.90114,-82.0739,801
1.1,35.90128,-82.07401,802
1.1,35.90137,-82.07408,803
1.1,35.90142,-82.07411,804
1.1,35.90156,-82.07419,805
1.1,35.90169,-82.07424,806
1.1,35.90176,-82.07426,807
1.1,35.90186,-82.07429,808
1.1,35.90205,-82.07432,809
1.1,35.90252,-82.07439,810
1.1,35.90268,-82.07437,811
1.1,35.90287,-82.07435,812
1.1,35.90311,-82.07431,813
