stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
60010,,US 70 and IHOP,,35.701727,-81.291496,,,,,,
60011,,US 70 and Michaels Art Supplies,,35.703553,-81.297041,,,,,,
60012,,US 70 and McDonalds,,35.70488,-81.300534,,,,,,
60013,,US 70 and Ford Automonile Dealership,,35.710052,-81.314057,,,,,,
60014,,US 70 and Honda Car Dealership,,35.710744,-81.318098,,,,,,
60015,,US 70 and Suzuki Car Dealership,,35.711349,-81.322826,,,,,,
60016,,US 70 and 2nd St SE (inbound),,35.713774,-81.333297,,,,,,
60017,,US 70 and Family Guidance Center / McDonalds,,35.71493,-81.335819,,,,,,
70001,,Tate Blvd and 16th St Pl SE,,35.72888,-81.309679,,,,,,
70002,,Tate Blvd SE,,35.728286,-81.304862,,,,,,
