trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
2_GB_westbound_Sat_T04,09:49:16,09:49:16,7986280,3,Freeman Mill & Lovett,,,,,3.292,0
2_GB_westbound_Sat_T04,09:50:54,09:50:54,7986281,4,Four Seasons,,,,,4.565,0
2_GB_westbound_Sat_T04,09:55:00,09:55:00,7986282,5,Coble Transportation Center (A2),,,,,7.727,1
2_GB_westbound_Sat_T04,10:15:00,10:15:00,7986283,6,,,,,,22.785,1
2_GB_westbound_Sat_T05,10:45:00,10:45:00,7985844,1,W Washington & Eugene St,,,,,0,1
2_GB_westbound_Sat_T05,10:45:56,10:45:56,7986279,2,Freeman Mill & Florida,,,,,0.717,0
2_GB_westbound_Sat_T05,10:49:16,10:49:16,7986280,3,Freeman Mill & Lovett,,,,,3.292,0
2_GB_westbound_Sat_T05,10:50:54,10:50:54,7986281,4,Four Seasons,,,,,4.565,0
2_GB_westbound_Sat_T05,10:55:00,10:55:00,7986282,5,Coble Transportation Center (A2),,,,,7.727,1
2_GB_westbound_Sat_T05,11:15:00,11:15:00,7986283,6,,,,,,22.785,1
2_GB_westbound_Sat_T06,11:45:00,11:45:00,7985844,1,W Washington & Eugene St,,,,,0,1
2_GB_westbound_Sat_T06,11:45:56,11:45:56,7986279,2,Freeman Mill & Florida,,,,,0.717,0
2_GB_westbound_Sat_T06,11:49:16,11:49:16,7986280,3,Freeman Mill & Lovett,,,,,3.292,0
2_GB_westbound_Sat_T06,11:50:54,11:50:54,7986281,4,Four Seasons,,,,,4.565,0
2_GB_westbound_Sat_T06,11:55:00,11:55:00,7986282,5,Coble Transportation Center (A2),,,,,7.727,1
2_GB_westbound_Sat_T06,12:15:00,12:15:00,7986283,6,,,,,,22.785,1
2_GB_westbound_Sat_T07,12:45:00,12:45:00,7985844,1,W Washington & Eugene St,,,,,0,1
2_GB_westbound_Sat_T07,12:45:56,12:45:56,7986279,2,Freeman Mill & Florida,,,,,0.717,0
2_GB_westbound_Sat_T07,12:49:16,12:49:16,7986280,3,Freeman Mill & Lovett,,,,,3.292,0
2_GB_westbound_Sat_T07,12:50:54,12:50:54,7986281,4,Four Seasons,,,,,4.565,0
2_GB_westbound_Sat_T07,12:55:00,12:55:00,7986282,5,Coble Transportation Center (A2),,,,,7.727,1
2_GB_westbound_Sat_T07,13:15:00,13:15:00,7986283,6,,,,,,22.785,1
2_GB_westbound_Sat_T08,13:45:00,13:45:00,7985844,1,W Washington & Eugene St,,,,,0,1
2_GB_westbound_Sat_T08,13:45:56,13:45:56,7986279,2,Freeman Mill & Florida,,,,,0.717,0
2_GB_westbound_Sat_T08,13:49:16,13:49:16,7986280,3,Freeman Mill & Lovett,,,,,3.292,0
2_GB_westbound_Sat_T08,13:50:54,13:50:54,7986281,4,Four Seasons,,,,,4.565,0
2_GB_westbound_Sat_T08,13:55:00,13:55:00,7986282,5,Coble Transportation Center (A2),,,,,7.727,1
2_GB_westbound_Sat_T08,14:15:00,14:15:00,7986283,6,,,,,,22.785,1
2_GB_westbound_Sat_T09,14:45:00,14:45:00,7985844,1,W Washington & Eugene St,,,,,0,1
2_GB_westbound_Sat_T09,14:45:56,14:45:56,7986279,2,Freeman Mill & Florida,,,,,0.717,0
2_GB_westbound_Sat_T09,14:49:16,14:49:16,7986280,3,Freeman Mill & Lovett,,,,,3.292,0
2_GB_westbound_Sat_T09,14:50:54,14:50:54,7986281,4,Four Seasons,,,,,4.565,0
2_GB_westbound_Sat_T09,14:55:00,14:55:00,7986282,5,Coble Transportation Center (A2),,,,,7.727,1
2_GB_westbound_Sat_T09,15:15:00,15:15:00,7986283,6,,,,,,22.785,1
2_GB_westbound_Sat_T10,15:45:00,15:45:00,7985844,1,W Washington & Eugene St,,,,,0,1
2_GB_westbound_Sat_T10,15:45:56,15:45:56,7986279,2,Freeman Mill & Florida,,,,,0.717,0
2_GB_westbound_Sat_T10,15:49:16,15:49:16,7986280,3,Freeman Mill & Lovett,,,,,3.292,0
2_GB_westbound_Sat_T10,15:50:54,15:50:54,7986281,4,Four Seasons,,,,,4.565,0
2_GB_westbound_Sat_T10,15:55:00,15:55:00,7986282,5,Coble Transportation Center (A2),,,,,7.727,1
2_GB_westbound_Sat_T10,16:15:00,16:15:00,7986283,6,,,,,,22.785,1
2_GB_westbound_Sat_T11,16:45:00,16:45:00,7985844,1,W Washington & Eugene St,,,,,0,1
2_GB_westbound_Sat_T11,16:45:56,16:45:56,7986279,2,Freeman Mill & Florida,,,,,0.717,0
2_GB_westbound_Sat_T11,16:49:16,16:49:16,7986280,3,Freeman Mill & Lovett,,,,,3.292,0
2_GB_westbound_Sat_T11,16:50:54,16:50:54,7986281,4,Four Seasons,,,,,4.565,0
2_GB_westbound_Sat_T11,16:55:00,16:55:00,7986282,5,Coble Transportation Center (A2),,,,,7.727,1
2_GB_westbound_Sat_T11,17:15:00,17:15:00,7986283,6,,,,,,22.785,1
2_GB_westbound_Sat_T12,17:45:00,17:45:00,7985844,1,W Washington & Eugene St,,,,,0,1
2_GB_westbound_Sat_T12,17:45:56,17:45:56,7986279,2,Freeman Mill & Florida,,,,,0.717,0
2_GB_westbound_Sat_T12,17:49:16,17:49:16,7986280,3,Freeman Mill & Lovett,,,,,3.292,0
2_GB_westbound_Sat_T12,17:50:54,17:50:54,7986281,4,Four Seasons,,,,,4.565,0
2_GB_westbound_Sat_T12,17:55:00,17:55:00,7986282,5,Coble Transportation Center (A2),,,,,7.727,1
2_GB_westbound_Sat_T12,18:15:00,18:15:00,7986283,6,,,,,,22.785,1
2_GB_westbound_Sat_T13,18:45:00,18:45:00,7985844,1,W Washington & Eugene St,,,,,0,1
2_GB_westbound_Sat_T13,18:45:56,18:45:56,7986279,2,Freeman Mill & Florida,,,,,0.717,0
2_GB_westbound_Sat_T13,18:49:16,18:49:16,7986280,3,Freeman Mill & Lovett,,,,,3.292,0
2_GB_westbound_Sat_T13,18:50:54,18:50:54,7986281,4,Four Seasons,,,,,4.565,0
2_GB_westbound_Sat_T13,18:55:00,18:55:00,7986282,5,Coble Transportation Center (A2),,,,,7.727,1
2_GB_westbound_Sat_T13,19:15:00,19:15:00,7986283,6,,,,,,22.785,1
2_GB_westbound_Sat_T14,19:45:00,19:45:00,7985844,1,W Washington & Eugene St,,,,,0,1
2_GB_westbound_Sat_T14,19:45:56,19:45:56,7986279,2,Freeman Mill & Florida,,,,,0.717,0
2_GB_westbound_Sat_T14,19:49:16,19:49:16,7986280,3,Freeman Mill & Lovett,,,,,3.292,0
2_GB_westbound_Sat_T14,19:50:54,19:50:54,7986281,4,Four Seasons,,,,,4.565,0
2_GB_westbound_Sat_T14,19:55:00,19:55:00,7986282,5,Coble Transportation Center (A2),,,,,7.727,1
2_GB_westbound_Sat_T14,20:15:00,20:15:00,7986283,6,,,,,,22.785,1
2_GB_westbound_Sat_T15,20:45:00,20:45:00,7985844,1,W Washington & Eugene St,,,,,0,1
2_GB_westbound_Sat_T15,20:45:56,20:45:56,7986279,2,Freeman Mill & Florida,,,,,0.717,0
2_GB_westbound_Sat_T15,20:49:16,20:49:16,7986280,3,Freeman Mill & Lovett,,,,,3.292,0
2_GB_westbound_Sat_T15,20:50:54,20:50:54,7986281,4,Four Seasons,,,,,4.565,0
2_GB_westbound_Sat_T15,20:55:00,20:55:00,7986282,5,Coble Transportation Center (A2),,,,,7.727,1
2_GB_westbound_Sat_T15,21:15:00,21:15:00,7986283,6,,,,,,22.785,1
2_GB_eastbound_Sat_T01,07:15:00,07:15:00,7986283,1,Four Seasons,,,,,0,1
2_GB_eastbound_Sat_T01,07:23:00,07:23:00,7986282,2,Freeman Mill & Coliseum,,,,,15.817,1
2_GB_eastbound_Sat_T01,07:33:11,07:33:11,7986780,3,Freeman Mill & Florida,,,,,19.875,0
2_GB_eastbound_Sat_T01,07:36:41,07:36:41,7986777,4,W Washington & Blandwood,,,,,21.264,0
2_GB_eastbound_Sat_T01,07:42:34,07:42:34,7986778,5,W Washington & Greene,,,,,23.61,0
2_GB_eastbound_Sat_T01,07:43:20,07:43:20,7986779,6,Greensboro Depot (Slip 17),,,,,23.916,0
2_GB_eastbound_Sat_T01,07:45:00,07:45:00,7985844,7,,,,,,24.577,1
2_GB_eastbound_Sat_T02,08:15:00,08:15:00,7986283,1,Four Seasons,,,,,0,1
2_GB_eastbound_Sat_T02,08:23:00,08:23:00,7986282,2,Freeman Mill & Coliseum,,,,,15.817,1
2_GB_eastbound_Sat_T02,08:33:11,08:33:11,7986780,3,Freeman Mill & Florida,,,,,19.875,0
2_GB_eastbound_Sat_T02,08:36:41,08:36:41,7986777,4,W Washington & Blandwood,,,,,21.264,0
2_GB_eastbound_Sat_T02,08:42:34,08:42:34,7986778,5,W Washington & Greene,,,,,23.61,0
2_GB_eastbound_Sat_T02,08:43:20,08:43:20,7986779,6,Greensboro Depot (Slip 17),,,,,23.916,0
2_GB_eastbound_Sat_T02,08:45:00,08:45:00,7985844,7,,,,,,24.577,1
2_GB_eastbound_Sat_T03,09:15:00,09:15:00,7986283,1,Four Seasons,,,,,0,1
2_GB_eastbound_Sat_T03,09:23:00,09:23:00,7986282,2,Freeman Mill & Coliseum,,,,,15.817,1
2_GB_eastbound_Sat_T03,09:33:11,09:33:11,7986780,3,Freeman Mill & Florida,,,,,19.875,0
2_GB_eastbound_Sat_T03,09:36:41,09:36:41,7986777,4,W Washington & Blandwood,,,,,21.264,0
2_GB_eastbound_Sat_T03,09:42:34,09:42:34,7986778,5,W Washington & Greene,,,,,23.61,0
2_GB_eastbound_Sat_T03,09:43:20,09:43:20,7986779,6,Greensboro Depot (Slip 17),,,,,23.916,0
2_GB_eastbound_Sat_T03,09:45:00,09:45:00,7985844,7,,,,,,24.577,1
2_GB_eastbound_Sat_T04,10:15:00,10:15:00,7986283,1,Four Seasons,,,,,0,1
2_GB_eastbound_Sat_T04,10:23:00,10:23:00,7986282,2,Freeman Mill & Coliseum,,,,,15.817,1
2_GB_eastbound_Sat_T04,10:33:11,10:33:11,7986780,3,Freeman Mill & Florida,,,,,19.875,0
2_GB_eastbound_Sat_T04,10:36:41,10:36:41,7986777,4,W Washington & Blandwood,,,,,21.264,0
2_GB_eastbound_Sat_T04,10:42:34,10:42:34,7986778,5,W Washington & Greene,,,,,23.61,0
2_GB_eastbound_Sat_T04,10:43:20,10:43:20,7986779,6,Greensboro Depot (Slip 17),,,,,23.916,0
2_GB_eastbound_Sat_T04,10:45:00,10:45:00,7985844,7,,,,,,24.577,1
2_GB_eastbound_Sat_T05,11:15:00,11:15:00,7986283,1,Four Seasons,,,,,0,1
2_GB_eastbound_Sat_T05,11:23:00,11:23:00,7986282,2,Freeman Mill & Coliseum,,,,,15.817,1
2_GB_eastbound_Sat_T05,11:33:11,11:33:11,7986780,3,Freeman Mill & Florida,,,,,19.875,0
2_GB_eastbound_Sat_T05,11:36:41,11:36:41,7986777,4,W Washington & Blandwood,,,,,21.264,0
2_GB_eastbound_Sat_T05,11:42:34,11:42:34,7986778,5,W Washington & Greene,,,,,23.61,0
2_GB_eastbound_Sat_T05,11:43:20,11:43:20,7986779,6,Greensboro Depot (Slip 17),,,,,23.916,0
2_GB_eastbound_Sat_T05,11:45:00,11:45:00,7985844,7,,,,,,24.577,1
2_GB_eastbound_Sat_T06,12:15:00,12:15:00,7986283,1,Four Seasons,,,,,0,1
2_GB_eastbound_Sat_T06,12:23:00,12:23:00,7986282,2,Freeman Mill & Coliseum,,,,,15.817,1
2_GB_eastbound_Sat_T06,12:33:11,12:33:11,7986780,3,Freeman Mill & Florida,,,,,19.875,0
2_GB_eastbound_Sat_T06,12:36:41,12:36:41,7986777,4,W Washington & Blandwood,,,,,21.264,0
2_GB_eastbound_Sat_T06,12:42:34,12:42:34,7986778,5,W Washington & Greene,,,,,23.61,0
2_GB_eastbound_Sat_T06,12:43:20,12:43:20,7986779,6,Greensboro Depot (Slip 17),,,,,23.916,0
2_GB_eastbound_Sat_T06,12:45:00,12:45:00,7985844,7,,,,,,24.577,1
2_GB_eastbound_Sat_T07,13:15:00,13:15:00,7986283,1,Four Seasons,,,,,0,1
2_GB_eastbound_Sat_T07,13:23:00,13:23:00,7986282,2,Freeman Mill & Coliseum,,,,,15.817,1
2_GB_eastbound_Sat_T07,13:33:11,13:33:11,7986780,3,Freeman Mill & Florida,,,,,19.875,0
2_GB_eastbound_Sat_T07,13:36:41,13:36:41,7986777,4,W Washington & Blandwood,,,,,21.264,0
2_GB_eastbound_Sat_T07,13:42:34,13:42:34,7986778,5,W Washington & Greene,,,,,23.61,0
2_GB_eastbound_Sat_T07,13:43:20,13:43:20,7986779,6,Greensboro Depot (Slip 17),,,,,23.916,0
2_GB_eastbound_Sat_T07,13:45:00,13:45:00,7985844,7,,,,,,24.577,1
2_GB_eastbound_Sat_T08,14:15:00,14:15:00,7986283,1,Four Seasons,,,,,0,1
2_GB_eastbound_Sat_T08,14:23:00,14:23:00,7986282,2,Freeman Mill & Coliseum,,,,,15.817,1
2_GB_eastbound_Sat_T08,14:33:11,14:33:11,7986780,3,Freeman Mill & Florida,,,,,19.875,0
2_GB_eastbound_Sat_T08,14:36:41,14:36:41,7986777,4,W Washington & Blandwood,,,,,21.264,0
2_GB_eastbound_Sat_T08,14:42:34,14:42:34,7986778,5,W Washington & Greene,,,,,23.61,0
2_GB_eastbound_Sat_T08,14:43:20,14:43:20,7986779,6,Greensboro Depot (Slip 17),,,,,23.916,0
2_GB_eastbound_Sat_T08,14:45:00,14:45:00,7985844,7,,,,,,24.577,1
2_GB_eastbound_Sat_T09,15:15:00,15:15:00,7986283,1,Four Seasons,,,,,0,1
2_GB_eastbound_Sat_T09,15:23:00,15:23:00,7986282,2,Freeman Mill & Coliseum,,,,,15.817,1
2_GB_eastbound_Sat_T09,15:33:11,15:33:11,7986780,3,Freeman Mill & Florida,,,,,19.875,0
2_GB_eastbound_Sat_T09,15:36:41,15:36:41,7986777,4,W Washington & Blandwood,,,,,21.264,0
2_GB_eastbound_Sat_T09,15:42:34,15:42:34,7986778,5,W Washington & Greene,,,,,23.61,0
2_GB_eastbound_Sat_T09,15:43:20,15:43:20,7986779,6,Greensboro Depot (Slip 17),,,,,23.916,0
2_GB_eastbound_Sat_T09,15:45:00,15:45:00,7985844,7,,,,,,24.577,1
2_GB_eastbound_Sat_T10,16:15:00,16:15:00,7986283,1,Four Seasons,,,,,0,1
2_GB_eastbound_Sat_T10,16:23:00,16:23:00,7986282,2,Freeman Mill & Coliseum,,,,,15.817,1
2_GB_eastbound_Sat_T10,16:33:11,16:33:11,7986780,3,Freeman Mill & Florida,,,,,19.875,0
2_GB_eastbound_Sat_T10,16:36:41,16:36:41,7986777,4,W Washington & Blandwood,,,,,21.264,0
2_GB_eastbound_Sat_T10,16:42:34,16:42:34,7986778,5,W Washington & Greene,,,,,23.61,0
2_GB_eastbound_Sat_T10,16:43:20,16:43:20,7986779,6,Greensboro Depot (Slip 17),,,,,23.916,0
2_GB_eastbound_Sat_T10,16:45:00,16:45:00,7985844,7,,,,,,24.577,1
2_GB_eastbound_Sat_T11,17:15:00,17:15:00,7986283,1,Four Seasons,,,,,0,1
2_GB_eastbound_Sat_T11,17:23:00,17:23:00,7986282,2,Freeman Mill & Coliseum,,,,,15.817,1
2_GB_eastbound_Sat_T11,17:33:11,17:33:11,7986780,3,Freeman Mill & Florida,,,,,19.875,0
2_GB_eastbound_Sat_T11,17:36:41,17:36:41,7986777,4,W Washington & Blandwood,,,,,21.264,0
2_GB_eastbound_Sat_T11,17:42:34,17:42:34,7986778,5,W Washington & Greene,,,,,23.61,0
2_GB_eastbound_Sat_T11,17:43:20,17:43:20,7986779,6,Greensboro Depot (Slip 17),,,,,23.916,0
2_GB_eastbound_Sat_T11,17:45:00,17:45:00,7985844,7,,,,,,24.577,1
2_GB_eastbound_Sat_T12,18:15:00,18:15:00,7986283,1,Four Seasons,,,,,0,1
2_GB_eastbound_Sat_T12,18:23:00,18:23:00,7986282,2,Freeman Mill & Coliseum,,,,,15.817,1
2_GB_eastbound_Sat_T12,18:33:11,18:33:11,7986780,3,Freeman Mill & Florida,,,,,19.875,0
2_GB_eastbound_Sat_T12,18:36:41,18:36:41,7986777,4,W Washington & Blandwood,,,,,21.264,0
2_GB_eastbound_Sat_T12,18:42:34,18:42:34,7986778,5,W Washington & Greene,,,,,23.61,0
2_GB_eastbound_Sat_T12,18:43:20,18:43:20,7986779,6,Greensboro Depot (Slip 17),,,,,23.916,0
2_GB_eastbound_Sat_T12,18:45:00,18:45:00,7985844,7,,,,,,24.577,1
2_GB_eastbound_Sat_T13,19:15:00,19:15:00,7986283,1,Four Seasons,,,,,0,1
2_GB_eastbound_Sat_T13,19:23:00,19:23:00,7986282,2,Freeman Mill & Coliseum,,,,,15.817,1
2_GB_eastbound_Sat_T13,19:33:11,19:33:11,7986780,3,Freeman Mill & Florida,,,,,19.875,0
2_GB_eastbound_Sat_T13,19:36:41,19:36:41,7986777,4,W Washington & Blandwood,,,,,21.264,0
2_GB_eastbound_Sat_T13,19:42:34,19:42:34,7986778,5,W Washington & Greene,,,,,23.61,0
2_GB_eastbound_Sat_T13,19:43:20,19:43:20,7986779,6,Greensboro Depot (Slip 17),,,,,23.916,0
2_GB_eastbound_Sat_T13,19:45:00,19:45:00,7985844,7,,,,,,24.577,1
2_GB_eastbound_Sat_T14,20:15:00,20:15:00,7986283,1,Four Seasons,,,,,0,1
2_GB_eastbound_Sat_T14,20:23:00,20:23:00,7986282,2,Freeman Mill & Coliseum,,,,,15.817,1
2_GB_eastbound_Sat_T14,20:33:11,20:33:11,7986780,3,Freeman Mill & Florida,,,,,19.875,0
2_GB_eastbound_Sat_T14,20:36:41,20:36:41,7986777,4,W Washington & Blandwood,,,,,21.264,0
2_GB_eastbound_Sat_T14,20:42:34,20:42:34,7986778,5,W Washington & Greene,,,,,23.61,0
2_GB_eastbound_Sat_T14,20:43:20,20:43:20,7986779,6,Greensboro Depot (Slip 17),,,,,23.916,0
2_GB_eastbound_Sat_T14,20:45:00,20:45:00,7985844,7,,,,,,24.577,1
2_Last_GB_eastbound_Sat_T01,21:15:00,21:15:00,7986283,1,Four Seasons,,,,,0,1
2_Last_GB_eastbound_Sat_T01,21:23:00,21:23:00,7986282,2,Freeman Mill & Coliseum,1,,,,15.817,1
2_Last_GB_eastbound_Sat_T01,21:33:11,21:33:11,7986780,3,Freeman Mill & Florida,1,,,,19.875,0
2_Last_GB_eastbound_Sat_T01,21:36:41,21:36:41,7986777,4,W Washington & Blandwood,1,,,,21.264,0
2_Last_GB_eastbound_Sat_T01,21:42:34,21:42:34,7986778,5,W Washington & Greene,1,,,,23.61,0
2_Last_GB_eastbound_Sat_T01,21:43:20,21:43:20,7986779,6,Greensboro Depot (Slip 17),1,,,,23.916,0
2_Last_GB_eastbound_Sat_T01,21:45:00,21:45:00,7985844,7,,1,,,,24.577,1
3_HP_northbound_T01,05:45:00,05:45:00,7988169,1,Centennial & Hawthorne,,,,,0.01,1
3_HP_northbound_T01,05:46:36,05:46:36,7988577,2,Centennial & Charlotte (Food Lion),,,,,1.109,0
3_HP_northbound_T01,05:48:56,05:48:56,7988578,3,Marathon (Oak Hollow Village),,,,,2.717,0
3_HP_northbound_T01,05:51:51,05:51:51,7988579,4,Hwy 68 & Sutton Way,,,,,4.71,0
3_HP_northbound_T01,05:58:00,05:58:00,7988580,5,Motel 6,,,,,8.938,1
3_HP_northbound_T01,06:09:07,06:09:07,8030800,6,Coble Transportation Center (B3),,,,,14.746,0
3_HP_northbound_T01,06:15:00,06:15:00,7988164,7,,,,,,17.822,1
3_HP_northbound_T02,06:15:00,06:15:00,7988169,1,Centennial & Hawthorne,,,,,0.01,1
3_HP_northbound_T02,06:16:36,06:16:36,7988577,2,Centennial & Charlotte (Food Lion),,,,,1.109,0
3_HP_northbound_T02,06:18:56,06:18:56,7988578,3,Marathon (Oak Hollow Village),,,,,2.717,0
3_HP_northbound_T02,06:21:51,06:21:51,7988579,4,Hwy 68 & Sutton Way,,,,,4.71,0
3_HP_northbound_T02,06:28:00,06:28:00,7988580,5,Motel 6,,,,,8.938,1
3_HP_northbound_T02,06:39:07,06:39:07,8030800,6,Coble Transportation Center (B3),,,,,14.746,0
3_HP_northbound_T02,06:45:00,06:45:00,7988164,7,,,,,,17.822,1
3_HP_northbound_T03,06:45:00,06:45:00,7988169,1,Centennial & Hawthorne,,,,,0.01,1
3_HP_northbound_T03,06:46:36,06:46:36,7988577,2,Centennial & Charlotte (Food Lion),,,,,1.109,0
3_HP_northbound_T03,06:48:56,06:48:56,7988578,3,Marathon (Oak Hollow Village),,,,,2.717,0
3_HP_northbound_T03,06:51:51,06:51:51,7988579,4,Hwy 68 & Sutton Way,,,,,4.71,0
3_HP_northbound_T03,06:58:00,06:58:00,7988580,5,Motel 6,,,,,8.938,1
3_HP_northbound_T03,07:09:07,07:09:07,8030800,6,Coble Transportation Center (B3),,,,,14.746,0
3_HP_northbound_T03,07:15:00,07:15:00,7988164,7,,,,,,17.822,1
3_HP_northbound_T04,07:15:00,07:15:00,7988169,1,Centennial & Hawthorne,,,,,0.01,1
3_HP_northbound_T04,07:16:36,07:16:36,7988577,2,Centennial & Charlotte (Food Lion),,,,,1.109,0
3_HP_northbound_T04,07:18:56,07:18:56,7988578,3,Marathon (Oak Hollow Village),,,,,2.717,0
3_HP_northbound_T04,07:21:51,07:21:51,7988579,4,Hwy 68 & Sutton Way,,,,,4.71,0
3_HP_northbound_T04,07:28:00,07:28:00,7988580,5,Motel 6,,,,,8.938,1
3_HP_northbound_T04,07:39:07,07:39:07,8030800,6,Coble Transportation Center (B3),,,,,14.746,0
3_HP_northbound_T04,07:45:00,07:45:00,7988164,7,,,,,,17.822,1
3_HP_northbound_T05,07:45:00,07:45:00,7988169,1,Centennial & Hawthorne,,,,,0.01,1
3_HP_northbound_T05,07:46:36,07:46:36,7988577,2,Centennial & Charlotte (Food Lion),,,,,1.109,0
3_HP_northbound_T05,07:48:56,07:48:56,7988578,3,Marathon (Oak Hollow Village),,,,,2.717,0
3_HP_northbound_T05,07:51:51,07:51:51,7988579,4,Hwy 68 & Sutton Way,,,,,4.71,0
3_HP_northbound_T05,07:58:00,07:58:00,7988580,5,Motel 6,,,,,8.938,1
3_HP_northbound_T05,08:09:07,08:09:07,8030800,6,Coble Transportation Center (B3),,,,,14.746,0
3_HP_northbound_T05,08:15:00,08:15:00,7988164,7,,,,,,17.822,1
3_HP_northbound_T06,08:15:00,08:15:00,7988169,1,Centennial & Hawthorne,,,,,0.01,1
3_HP_northbound_T06,08:16:36,08:16:36,7988577,2,Centennial & Charlotte (Food Lion),,,,,1.109,0
3_HP_northbound_T06,08:18:56,08:18:56,7988578,3,Marathon (Oak Hollow Village),,,,,2.717,0
3_HP_northbound_T06,08:21:51,08:21:51,7988579,4,Hwy 68 & Sutton Way,,,,,4.71,0
3_HP_northbound_T06,08:28:00,08:28:00,7988580,5,Motel 6,,,,,8.938,1
3_HP_northbound_T06,08:39:07,08:39:07,8030800,6,Coble Transportation Center (B3),,,,,14.746,0
3_HP_northbound_T06,08:45:00,08:45:00,7988164,7,,,,,,17.822,1
3_HP_northbound_T07,08:45:00,08:45:00,7988169,1,Centennial & Hawthorne,,,,,0.01,1
3_HP_northbound_T07,08:46:36,08:46:36,7988577,2,Centennial & Charlotte (Food Lion),,,,,1.109,0
3_HP_northbound_T07,08:48:56,08:48:56,7988578,3,Marathon (Oak Hollow Village),,,,,2.717,0
3_HP_northbound_T07,08:51:51,08:51:51,7988579,4,Hwy 68 & Sutton Way,,,,,4.71,0
3_HP_northbound_T07,08:58:00,08:58:00,7988580,5,Motel 6,,,,,8.938,1
3_HP_northbound_T07,09:09:07,09:09:07,8030800,6,Coble Transportation Center (B3),,,,,14.746,0
3_HP_northbound_T07,09:15:00,09:15:00,7988164,7,,,,,,17.822,1
3_HP_northbound_T08,09:15:00,09:15:00,7988169,1,Centennial & Hawthorne,,,,,0.01,1
3_HP_northbound_T08,09:16:36,09:16:36,7988577,2,Centennial & Charlotte (Food Lion),,,,,1.109,0
3_HP_northbound_T08,09:18:56,09:18:56,7988578,3,Marathon (Oak Hollow Village),,,,,2.717,0
3_HP_northbound_T08,09:21:51,09:21:51,7988579,4,Hwy 68 & Sutton Way,,,,,4.71,0
3_HP_northbound_T08,09:28:00,09:28:00,7988580,5,Motel 6,,,,,8.938,1
3_HP_northbound_T08,09:39:07,09:39:07,8030800,6,Coble Transportation Center (B3),,,,,14.746,0
3_HP_northbound_T08,09:45:00,09:45:00,7988164,7,,,,,,17.822,1
3_HP_northbound_T09,10:15:00,10:15:00,7988169,1,Centennial & Hawthorne,,,,,0.01,1
3_HP_northbound_T09,10:16:36,10:16:36,7988577,2,Centennial & Charlotte (Food Lion),,,,,1.109,0
3_HP_northbound_T09,10:18:56,10:18:56,7988578,3,Marathon (Oak Hollow Village),,,,,2.717,0
3_HP_northbound_T09,10:21:51,10:21:51,7988579,4,Hwy 68 & Sutton Way,,,,,4.71,0
3_HP_northbound_T09,10:28:00,10:28:00,7988580,5,Motel 6,,,,,8.938,1
3_HP_northbound_T09,10:39:07,10:39:07,8030800,6,Coble Transportation Center (B3),,,,,14.746,0
3_HP_northbound_T09,10:45:00,10:45:00,7988164,7,,,,,,17.822,1
3_HP_northbound_T10,11:15:00,11:15:00,7988169,1,Centennial & Hawthorne,,,,,0.01,1
3_HP_northbound_T10,11:16:36,11:16:36,7988577,2,Centennial & Charlotte (Food Lion),,,,,1.109,0
3_HP_northbound_T10,11:18:56,11:18:56,7988578,3,Marathon (Oak Hollow Village),,,,,2.717,0
3_HP_northbound_T10,11:21:51,11:21:51,7988579,4,Hwy 68 & Sutton Way,,,,,4.71,0
3_HP_northbound_T10,11:28:00,11:28:00,7988580,5,Motel 6,,,,,8.938,1
3_HP_northbound_T10,11:39:07,11:39:07,8030800,6,Coble Transportation Center (B3),,,,,14.746,0
3_HP_northbound_T10,11:45:00,11:45:00,7988164,7,,,,,,17.822,1
3_HP_northbound_T11,12:15:00,12:15:00,7988169,1,Centennial & Hawthorne,,,,,0.01,1
3_HP_northbound_T11,12:16:36,12:16:36,7988577,2,Centennial & Charlotte (Food Lion),,,,,1.109,0
3_HP_northbound_T11,12:18:56,12:18:56,7988578,3,Marathon (Oak Hollow Village),,,,,2.717,0
3_HP_northbound_T11,12:21:51,12:21:51,7988579,4,Hwy 68 & Sutton Way,,,,,4.71,0
3_HP_northbound_T11,12:28:00,12:28:00,7988580,5,Motel 6,,,,,8.938,1
3_HP_northbound_T11,12:39:07,12:39:07,8030800,6,Coble Transportation Center (B3),,,,,14.746,0
3_HP_northbound_T11,12:45:00,12:45:00,7988164,7,,,,,,17.822,1
3_HP_northbound_T12,13:15:00,13:15:00,7988169,1,Centennial & Hawthorne,,,,,0.01,1
3_HP_northbound_T12,13:16:36,13:16:36,7988577,2,Centennial & Charlotte (Food Lion),,,,,1.109,0
3_HP_northbound_T12,13:18:56,13:18:56,7988578,3,Marathon (Oak Hollow Village),,,,,2.717,0
3_HP_northbound_T12,13:21:51,13:21:51,7988579,4,Hwy 68 & Sutton Way,,,,,4.71,0
3_HP_northbound_T12,13:28:00,13:28:00,7988580,5,Motel 6,,,,,8.938,1
3_HP_northbound_T12,13:39:07,13:39:07,8030800,6,Coble Transportation Center (B3),,,,,14.746,0
3_HP_northbound_T12,13:45:00,13:45:00,7988164,7,,,,,,17.822,1
3_HP_northbound_T13,14:15:00,14:15:00,7988169,1,Centennial & Hawthorne,,,,,0.01,1
3_HP_northbound_T13,14:16:36,14:16:36,7988577,2,Centennial & Charlotte (Food Lion),,,,,1.109,0
