route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
74,MF,74_Eastbound_first_half_T02,High Point Terminal (Outer Slip),0,7402,A74WStoHP,1,1
74,MF,74_Eastbound_first_half_T03,High Point Terminal (Outer Slip),0,7401,A74WStoHP,1,1
74,MF,74_Eastbound_first_half_T04,High Point Terminal (Outer Slip),0,7402,A74WStoHP,1,1
74,MF,74_Eastbound_first_half_T05,High Point Terminal (Outer Slip),0,7401,A74WStoHP,1,1
74,MF,74_Eastbound_first_half_T06,High Point Terminal (Outer Slip),0,7402,A74WStoHP,1,1
74,MF,74_Eastbound_first_half_T07,High Point Terminal (Outer Slip),0,7405,A74WStoHP,1,1
74,MF,74_Eastbound_second_half_T01,High Point Terminal (Outer Slip),0,7404,B74WStoHP,1,1
74,MF,74_Eastbound_second_half_T02,High Point Terminal (Outer Slip),0,7405,B74WStoHP,1,1
74,MF,74_Eastbound_second_half_T03,High Point Terminal (Outer Slip),0,7404,B74WStoHP,1,1
74,MF,74_Eastbound_second_half_T04,High Point Terminal (Outer Slip),0,7405,B74WStoHP,1,1
74,MF,74_Eastbound_second_half_T05,High Point Terminal (Outer Slip),0,7404,B74WStoHP,1,1
74,MF,74_Eastbound_second_half_T06,High Point Terminal (Outer Slip),0,7405,B74WStoHP,1,1
74,MF,74_Eastbound_second_half_T07,High Point Terminal (Outer Slip),0,7404,B74WStoHP,1,1
