stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1163,9455,"N East St at E Edenton St",,35.780873,-78.632178,,,,,,0
1164,9456,"N East St at E Jones St",,35.782158,-78.632070,,,,,,0
1165,9457,"E Lane St at Seawell Ave",,35.783393,-78.627038,,,,,,0
1166,9458,"E Lane St at N State St",,35.783280,-78.623143,,,,,,0
1167,9460,"E Lane St at Linden Ave",,35.783474,-78.629559,,,,,,0
1168,9461,"Hill St at Oakwood Ave",,35.784520,-78.617337,,,,,,0
1169,9462,"N King Charles Rd at Brighton Rd",,35.789548,-78.609394,,,,,,0
1170,9463,"E Lane St at N State St",,35.783420,-78.623266,,,,,,0
1171,9464,"E Lane St at Heck St",,35.783474,-78.624527,,,,,,0
1172,9467,"Ridge Rd at Lewis Farm Rd",,35.809547,-78.684894,,,,,,0
1173,9468,"Ridge Rd at Ridgecrest Ct",,35.812275,-78.683764,,,,,,0
1174,9469,"Ridge Rd at Churchill Rd",,35.805628,-78.686519,,,,,,0
1175,9471,"N Blount St at E Franklin St",,35.790246,-78.635948,,,,,,0
1178,9475,"Glascock St at Wake Forest Rd",,35.793291,-78.631639,,,,,,0
1179,9476,"W Hargett St at S Salisbury St",,35.778342,-78.640498,,,,,,0
1180,9477,"W Hargett St at S Dawson St",,35.778479,-78.643259,,,,,,0
1181,9479,"Harrington St at Hillsborough St",,35.780771,-78.644963,,,,,,0
1182,9483,"Hillsborough St at Boylan St",,35.780779,-78.649792,,,,,,0
1183,9487,"Oberlin Rd at Stafford Ave",,35.789960,-78.662920,,,,,,0
1184,9498,"Lead Mine Rd at Belsay Dr",,35.852868,-78.672831,,,,,,0
1185,9499,"Lead Mine Rd at Town and Country Rd",,35.848930,-78.673100,,,,,,0
1186,9500,"Lead Mine Rd at Sugar Bush Rd",,35.844990,-78.674160,,,,,,0
1187,9501,"Lead Mine Rd at Charles Dr",,35.841287,-78.674250,,,,,,0
1188,9502,"Lead Mine Rd at Philcrest Rd",,35.841710,-78.674200,,,,,,0
1189,9503,"Lead Mine Rd at Sugar Bush Rd",,35.845526,-78.673729,,,,,,0
1190,9504,"Lead Mine Rd at French Dr",,35.849210,-78.672841,,,,,,0
1191,9505,"Glenbrook Dr at Martin Luther King Jr Blvd (SB)",,35.771740,-78.600476,,,,,,0
1192,9506,"Glenbrook Dr at Fernbrook Rd (WB)",,35.769692,-78.601734,,,,,,0
1193,9507,"Glenbrook Dr at Dacian Rd (SB)",,35.768189,-78.603219,,,,,,0
1194,9508,"Glenbrook Dr at Belmont Dr",,35.766702,-78.603767,,,,,,0
1195,9516,"Martin Luther King Jr Blvd at Raleigh Blvd (EB)",,35.769748,-78.614252,,,,,,0
1196,9517,"Poole Rd at King Richard Rd",,35.772484,-78.590762,,,,,,0
1197,9518,"Poole Rd at Rawls Dr (EB)",,35.772411,-78.588074,,,,,,0
1198,9519,"Poole Rd at Cooper Rd (EB)",,35.772241,-78.585575,,,,,,0
1199,9525,"Spring Forest Rd at New Market Way (EB)",,35.869030,-78.617166,,,,,,0
1200,9526,"Spring Forest Rd at Andsley Dr",,35.868990,-78.612650,,,,,,0
1201,9527,"Spring Forest Rd at Meadowview Dr (EB)",,35.868116,-78.611075,,,,,,0
1202,9528,"Spring Forest Rd at Exchange Park (EB)",,35.866370,-78.607991,,,,,,0
1203,9529,"Spring Forest Rd at Quail Ridge Rd (EB)",,35.864513,-78.604809,,,,,,0
1204,9530,"Spring Forest Rd at Timber Ridge Dr (EB)",,35.862845,-78.602561,,,,,,0
1205,9531,"Atlantic Ave at Spring Forest Rd",,35.861717,-78.599911,,,,,,0
1207,9541,"Wake Tech Community College - North",,35.867325,-78.541795,,,,,,0
1208,9542,"Louisburg Rd at Fox Rd",,35.868719,-78.545085,,,,,,0
1209,9543,"Louisburg Rd at Harnett Dr",,35.872500,-78.543360,,,,,,0
1210,9545,"Fox Rd at Herman Pl",,35.871310,-78.553740,,,,,,0
1211,9546,"Perry Creek Rd at Clarks Fork Dr",,35.889335,-78.556024,,,,,,0
1212,9547,"Durant Rd at Capital Blvd",,35.894333,-78.562243,,,,,,0
1213,9563,"St Marys St at Glenwood Ave (NB)",,35.811954,-78.651303,,,,,,0
1215,9566,"Poole Rd at Ashford St",,35.772006,-78.592478,,,,,,0
1216,9568,"Sunnybrook Rd at Poole Rd (NB)",,35.773102,-78.583186,,,,,,0
1217,9569,"Sungate Blvd at Sunnybrook Rd",,35.776429,-78.582742,,,,,,0
1218,9570,"Morgan St at Glenwood Ave",,35.779835,-78.646308,,,,,,0
1219,9572,"Old Wake Forest Rd at Oak Forest Dr",,35.865430,-78.591934,,,,,,0
1220,9573,"Old Wake Forest Rd at Barrow Dr",,35.867350,-78.587780,,,,,,0
1221,9574,"Old Wake Forest Rd at Capital Blvd",,35.870069,-78.582556,,,,,,0
1222,9575,"Triangle Town Center Blvd at Sumner Blvd",,35.864113,-78.571393,,,,,,0
1223,9576,"Triangle Town Center Blvd at Middle Poyner Dr",,35.865558,-78.571401,,,,,,0
1224,9577,"Old Wake Forest Rd at Triangle Town Center Blvd",,35.867278,-78.569186,,,,,,0
1225,9578,"Fox Rd at Bivens Dr",,35.867440,-78.562480,,,,,,0
1226,9579,"Fox Rd at Terrace Park Ct",,35.868810,-78.559820,,,,,,0
1227,9580,"Fox Rd at Werribee Dr",,35.871110,-78.556130,,,,,,0
1228,9581,"Perry Creek Rd at North Raleigh Christian Academy",,35.877960,-78.543323,,,,,,0
1229,9582,"Perry Creek Rd at Filbin Creek Dr",,35.886769,-78.554213,,,,,,0
1230,9583,"Durant Rd at Leslieshire Dr",,35.897576,-78.570453,,,,,,0
1231,9584,"Durant Rd at Camp Durant Rd",,35.901129,-78.578936,,,,,,0
1232,9585,"Durant Rd at Deerland Grove Dr",,35.902590,-78.581800,,,,,,0
1233,9586,"Durant Rd at Deponie Dr",,35.903881,-78.585091,,,,,,0
1234,9588,"Durant Rd at Raven Ridge Rd",,35.905418,-78.591109,,,,,,0
1235,9589,"Durant Rd at Rio Wild Dr",,35.907640,-78.597500,,,,,,0
1236,9595,"Fox Rd at Beaverwood Dr",,35.871470,-78.551160,,,,,,0
1237,9596,"Fox Rd at Louisburg Rd",,35.868730,-78.546290,,,,,,0
1238,9597,"Perry Creek Rd at Berkshire Downs Dr (WRAL Soccer",,35.882186,-78.549673,,,,,,0
1239,9599,"Athers Dr at Athena Woods Ln",,35.770886,-78.712272,,,,,,0
1240,9600,"S Boylan Ave at Dorothea Dr (Outbound)",,35.771793,-78.652854,,,,,,0
1241,9601,"W Lenoir St at S Saunders St",,35.773323,-78.648592,,,,,,0
1242,9602,"Trailwood Dr at Lineberry Dr",,35.750910,-78.694640,,,,,,0
1243,9603,"Lead Mine Rd at Belsay Dr",,35.853290,-78.672459,,,,,,0
1244,9604,"Avent Ferry Rd at Trailwood Dr (Kensington Apts)",,35.769363,-78.690985,,,,,,0
1245,9605,"Avent Ferry Rd at Pineview Dr",,35.766883,-78.705196,,,,,,0
1246,9608,"Martin Luther King Jr Blvd at Raleigh Blvd (WB)",,35.770159,-78.613690,,,,,,0
1247,9609,"Martin Luther King Jr Blvd at Rock Quarry Rd (WB)",,35.768685,-78.617872,,,,,,0
1248,9610,"Martin Luther King Jr Blvd at Coleman St (WB)",,35.767807,-78.622927,,,,,,0
1249,9611,"Martin Luther King Jr Blvd at Holmes St (WB)",,35.768008,-78.628448,,,,,,0
1250,9612,"Cates Ave at Jensen Dr (EB)",,35.781910,-78.668017,,,,,,0
1251,9613,"Dunn Ave at Jeter Dr (Coliseum Parking Deck)",,35.783855,-78.668215,,,,,,0
1252,9614,"Morrill Dr at Faucette Dr",,35.781442,-78.674684,,,,,,0
1253,9615,"Athens Dr at Kaplan Dr",,35.773164,-78.715159,,,,,,0
1254,9616,"Athens Dr at Hailey Dr",,35.775559,-78.718037,,,,,,0
1255,9617,"Athens Dr at Avent Ferry Rd (Athens Drive High Sch",,35.768974,-78.709439,,,,,,0
1257,9620,"New Bern Ave at Trawick Rd (EB)",,35.797423,-78.577199,,,,,,0
1259,9622,"New Bern Ave at Corporation Pkwy (EB)",,35.798899,-78.569036,,,,,,0
1260,9623,"New Hope Commons Walmart",,35.801349,-78.561575,,,,,,0
1261,9624,"Corporation Pkwy at Lake Woodard Dr",,35.802400,-78.567030,,,,,,0
1262,9625,"Corporation Pkwy at New Bern Ave",,35.799760,-78.568490,,,,,,0
1263,9626,"New Bern Ave at Corporation Pkwy (WB)",,35.799254,-78.569877,,,,,,0
1264,9629,"Lake Woodard Dr at Summerdale Dr",,35.801580,-78.582480,,,,,,0
1265,9630,"Lake Woodard Dr at Billingham Ct",,35.802280,-78.585140,,,,,,0
1266,9631,"Lake Woodard Dr at Timberlake Apts",,35.806130,-78.593900,,,,,,0
1267,9632,"Brentwood Rd at Westinghouse Blvd",,35.808724,-78.594344,,,,,,0
1268,9633,"Brentwood Rd at Skycrest Dr",,35.810781,-78.593894,,,,,,0
1269,9634,"Brentwood Rd at Stony Brook Dr",,35.816691,-78.594630,,,,,,0
1270,9635,"Brentwood Rd at Capital Blvd",,35.817991,-78.595292,,,,,,0
1271,9636,"Buffaloe Rd at Capital Blvd",,35.834780,-78.582130,,,,,,0
1272,9637,"Buffaloe Rd at Bison Hill Ln",,35.831800,-78.579492,,,,,,0
1273,9639,"Buffaloe at Durwood",,35.830394,-78.572962,,,,,,0
1274,9640,"Buffaloe Rd at New Hope Rd",,35.831070,-78.569498,,,,,,0
1275,9641,"New Hope Rd at Donna Rd",,35.826790,-78.569360,,,,,,0
1276,9642,"New Hope Rd at Butler Blvd",,35.824259,-78.569325,,,,,,0
1277,9643,"Marsh Creek Rd at New Hope Rd",,35.821690,-78.570530,,,,,,0
1278,9644,"Marsh Creek Rd at Vena Wilburn Elementary School",,35.819604,-78.575567,,,,,,0
1279,9645,"Marsh Creek Rd at Pinehurst Dr",,35.818342,-78.578432,,,,,,0
1280,9646,"Trawick Rd at Streams of Fields Dr",,35.814630,-78.579430,,,,,,0
1281,9647,"Skycrest Dr at Trawick Rd",,35.810585,-78.577074,,,,,,0
1282,9648,"Skycrest Dr at Hatton Way",,35.810500,-78.572660,,,,,,0
1283,9649,"Skycrest Dr at Charny Dr",,35.811275,-78.567621,,,,,,0
1284,9650,"New Hope Rd at Charny Dr",,35.809074,-78.565227,,,,,,0
1285,9651,"New Hope Rd at Willow Oak R",,35.805537,-78.564817,,,,,,0
1286,9653,"E Hargett St at S State St",,35.777815,-78.623094,,,,,,0
1287,9654,"Carolina Pines Ave at Sardis Dr (SB)",,35.749383,-78.658589,,,,,,0
1288,9656,"Pecan Rd at S Wilmington St (EB)",,35.747972,-78.644087,,,,,,0
1289,9657,"Pecan Rd at S Wilmington St (WB)",,35.748457,-78.644377,,,,,,0
1290,9659,"S Blount St at E South Ave",,35.771780,-78.636973,,,,,,0
1291,9660,"Martin Luther King Jr Blvd at S Person St (EB)",,35.769335,-78.635681,,,,,,0
1292,9661,"Martin Luther King Jr Blvd at S Blount St",,35.769491,-78.637775,,,,,,0
1293,9663,"Creedmoor Rd at Sherborne Pl (NB)",,35.854695,-78.680293,,,,,,0
1294,9665,"Camelot Dr at Dartmouth Rd",,35.838273,-78.638906,,,,,,0
1295,9666,"St Albans St at Camelot Dr",,35.836958,-78.636223,,,,,,0
1296,9667,"Hardimont Rd at Quail Hollow Dr",,35.835866,-78.625635,,,,,,0
1297,9668,"Hardimont Rd at Colby Dr",,35.837363,-78.618670,,,,,,0
1298,9669,"Hardimont Rd at Bland Rd (EB)",,35.837157,-78.614544,,,,,,0
1299,9671,"Lassiter Mill Rd at Six Forks Rd",,35.839341,-78.643091,,,,,,0
1300,9672,"Six Forks Rd at Anderson Dr",,35.823258,-78.632107,,,,,,0
1301,9674,"Edenton St at Salisbury St",,35.781328,-78.640255,,,,,,0
1303,9677,"Peace St at Smallwood Dr",,35.788688,-78.654438,,,,,,0
1304,9678,"Oberlin Rd at Van Dyke Ave",,35.795310,-78.661134,,,,,,0
1305,9679,"Glenwood Ave at Granville Dr",,35.820490,-78.663735,,,,,,0
1306,9681,"Blue Ridge Rd at Noremac Dr",,35.830583,-78.686052,,,,,,0
1307,9682,"Blue Ridge Rd at Glen Eden Dr (SB)",,35.828076,-78.690909,,,,,,0
1308,9683,"Blue Ridge Rd at Edgemont Dr",,35.825846,-78.696241,,,,,,0
1309,9684,"Blue Ridge Rd at Burch Dr (SB)",,35.824628,-78.698487,,,,,,0
1310,9685,"Blue Ridge Rd at Carovel Ct (SB)",,35.823392,-78.700466,,,,,,0
1311,9686,"Blue Ridge Rd at Bentley Bridge Rd",,35.822905,-78.701296,,,,,,0
1312,9687,"Blue Ridge Rd at Ed Dr (SB)",,35.822084,-78.702778,,,,,,0
1313,9688,"Blue Ridge Rd at Forest View Rd (NB)",,35.817015,-78.704931,,,,,,0
1314,9689,"Blue Ridge Rd at Duraleigh Rd",,35.821192,-78.704384,,,,,,0
1315,9690,"Blue Ridge Rd at Ed Dr (NB)",,35.822314,-78.701840,,,,,,0
1316,9691,"Blue Ridge Rd at Carovel Ct (NB)",,35.823257,-78.700344,,,,,,0
1317,9692,"Blue Ridge Rd at Burch Dr (NB)",,35.824312,-78.698652,,,,,,0
1318,9693,"Blue Ridge Rd at Morningside Dr",,35.826108,-78.694825,,,,,,0
1319,9694,"Blue Ridge Rd at Glen Eden Dr (NB)",,35.828924,-78.690043,,,,,,0
1320,9695,"Blue Ridge Rd at Arbor Dr",,35.829853,-78.687723,,,,,,0
1321,9696,"Blue Ridge Rd at Homewood Banks Dr",,35.832722,-78.681151,,,,,,0
1322,9697,"Oberlin Rd at Cartier Dr",,35.814886,-78.659483,,,,,,0
1323,9698,"Oberlin Rd at Ashland St",,35.812480,-78.657730,,,,,,0
1324,9699,"Oberlin Rd at Fairview Rd",,35.809080,-78.655560,,,,,,0
1325,9700,"Oberlin Rd at Colonial Rd",,35.805820,-78.656430,,,,,,0
1326,9701,"Oberlin Rd at Craig St",,35.803170,-78.658110,,,,,,0
1328,9704,"Morgan St at McDowell St",,35.779597,-78.641139,,,,,,0
1329,9708,"Crosslink Rd at Brumlow Ln",,35.739918,-78.626877,,,,,,0
1330,9709,"Garner Station Blvd at Lennox Place",,35.724683,-78.658954,,,,,,0
1331,9710,"Maywood Ave at Herring St",,35.761313,-78.656913,,,,,,0
1332,9717,"Halifax St at E Franklin St",,35.791468,-78.638291,,,,,,0
1333,9718,"Glascock St at Benjamin St",,35.793168,-78.631015,,,,,,0
1334,9719,"Culpepper Rd at Boswell Rd",,35.790320,-78.601896,,,,,,0
1335,9721,"Hadley Dr at Cross Link Rd",,35.751389,-78.617350,,,,,,0
1336,9722,"Southgate Dr at Crawford Rd",,35.753564,-78.607778,,,,,,0
1337,9724,"Seabrook Rd at Golden St",,35.741908,-78.621806,,,,,,0
1338,9725,"1322 Crosslink Rd",,35.749556,-78.618230,,,,,,0
1339,9726,"Lenoir St at Coleman St",,35.772569,-78.622591,,,,,,0
1340,9727,"Lenoir St at Bloodworth St",,35.772760,-78.633473,,,,,,0
1341,9730,"Southeast St at E Cabarrus St",,35.773769,-78.632668,,,,,,0
1342,9731,"E Hargett St at S Person St",,35.778156,-78.634624,,,,,,0
1343,9732,"E Hargett St at S Blount St",,35.778242,-78.636440,,,,,,0
1344,9733,"Martin Luther King Jr Blvd at Holmes St (EB)",,35.767911,-78.628407,,,,,,0
1345,9735,"Carolina Pines Ave at Carolina Hills Ln",,35.751586,-78.661475,,,,,,0
1346,9736,"Glen Royal Rd at Brownleigh Dr",,35.882561,-78.746965,,,,,,0
1347,9737,"Maitland Dr at New Bern Ave",,35.796714,-78.580752,,,,,,0
1348,9738,"Maitland Dr at Bastion Ln",,35.796841,-78.582776,,,,,,0
1349,9740,"Bastion Ln at Tower Shopping Center",,35.799037,-78.582032,,,,,,0
1350,9741,"Bastion Ln at Lake Woodard Dr",,35.801397,-78.580575,,,,,,0
1351,9742,"W Davie St at Fayetteville St",,35.800700,-78.608636,,,,,,0
1352,9743,"E Davie St at Fayetteville St",,35.775658,-78.639095,,,,,,0
1353,9744,"W Davie at S Dawson St",,35.775800,-78.643035,,,,,,0
1354,9745,"S Wilmington St at Illeagnes Rd",,35.744914,-78.646165,,,,,,0
1355,9746,"S Wilmington St at Rush St",,35.744877,-78.645860,,,,,,0
1356,9749,"Edwards Mill Rd at Blueberry St",,35.828383,-78.702651,,,,,,0
1357,9751,"Edwards Mill Rd at Parklake Ave",,35.837355,-78.691136,,,,,,0
1358,9753,"Edwards Mill Rd at Glen Eden Dr (SB)",,35.833204,-78.698472,,,,,,0
1359,9754,"Edwards Mill Rd at Carriage Dr (Laurel Hills Park)",,35.830859,-78.700375,,,,,,0
1360,9755,"Edwards Mill Rd at Laurel Hills Rd (south)",,35.828273,-78.702982,,,,,,0
1361,9756,"Ridge Rd at Lake Boone Rd",,35.814696,-78.682676,,,,,,0
1362,9757,"Carolina Pines at Springhill Ave (EB)",,35.746881,-78.657442,,,,,,0
1363,9758,"Carolina Pines Ave at Marble St",,35.747490,-78.652040,,,,,,0
1364,9759,"Rush St at Sheldon Dr",,35.741934,-78.636929,,,,,,0
1365,9760,"Cross Link Rd at Laodicea Dr",,35.740056,-78.627274,,,,,,0
1366,9761,"Rush St at Hammond Rd",,35.742979,-78.642623,,,,,,0
1367,9762,"Carolina Pines Ave at Springhill Ave",,35.750948,-78.659388,,,,,,0
1368,9764,"Alexander Promenade at Walmart",,35.913328,-78.777034,,,,,,0
1369,9766,"Lake Wheeler Rd at Stewart Dr",,35.745720,-78.677090,,,,,,0
1371,9768,"Creedmoor Rd at Falcon Rest Cir",,35.891880,-78.679921,,,,,,0
1372,9769,"Macaw St at Brier Creek Pkwy",,35.905487,-78.783672,,,,,,0
1373,9770,"Arco Corporate Dr at Macaw St",,35.906068,-78.778328,,,,,,0
1374,9775,"Michael J Smith Ln at Carl Sandburg Ct",,35.779493,-78.580095,,,,,,0
1376,9778,"Creedmoor Rd at Lynn Rd (NB)",,35.874289,-78.679217,,,,,,0
1377,9779,"Lineberry Dr at Broad Oaks Pl",,35.751090,-78.680459,,,,,,0
1378,9781,"Sierra Dr at Shenandoah Rd",,35.751170,-78.674020,,,,,,0
1379,9782,"Sierra Dr at Balboa Rd",,35.750970,-78.672320,,,,,,0
1380,9783,"Sierra Dr at Lake Wheeler Rd",,35.751040,-78.669730,,,,,,0
1381,9786,"Glenwood Ave at The Circle",,35.809013,-78.648703,,,,,,0
1382,9787,"Purser Dr at Wal-Mart",,35.717760,-78.659559,,,,,,0
1383,9788,"N Blount St at Polk St",,35.786348,-78.636219,,,,,,0
1384,9789,"N Blount St at E Lane St",,35.783978,-78.636351,,,,,,0
1385,9790,"N Blount St at Morgan St",,35.780384,-78.636512,,,,,,0
1386,9791,"Gorman St at Hillsborough St",,35.793044,-78.684368,,,,,,0
1387,9792,"Trailwood Hills Dr at Tryon Rd",,35.743694,-78.683248,,,,,,0
1388,9793,"Trailwood Hills Dr at Alder Ridge Ln",,35.747380,-78.685079,,,,,,0
1389,9794,"Trailwood Hills Dr at Laurel Falls Ln",,35.749363,-78.685002,,,,,,0
1390,9795,"Trailwood Hills Dr at Tryon Rd",,35.743564,-78.683426,,,,,,0
1391,9796,"Tryon Rd at Disk Dr",,35.743623,-78.687793,,,,,,0
1392,9797,"Rush St at Hammond Rd (VA Clinic)",,35.742457,-78.639549,,,,,,0
1393,9798,"Tryon Rd at Tryon Grove Dr",,35.744487,-78.689998,,,,,,0
1394,9799,"Lineberry Dr at Deep Forest Trl",,35.749471,-78.689373,,,,,,0
1395,9801,"Trailwood Hills Dr at Laurel Falls Ln",,35.749354,-78.685179,,,,,,0
1396,9802,"Poplar St at Mordecai St",,35.794568,-78.632459,,,,,,0
1397,9803,"Trailwood Hills Dr at Barrymore St",,35.745245,-78.683828,,,,,,0
1398,9805,"Trailwood Dr at Tryon Rd",,35.748445,-78.695355,,,,,,0
1399,9806,"Trailwood Hills Dr at Alder Ridge Ln",,35.746722,-78.684581,,,,,,0
1400,9808,"S Boylan Ave at W Lenoir St",,35.773070,-78.650759,,,,,,0
1401,9809,"Western Blvd at Hunt Dr (WB)",,35.775236,-78.656960,,,,,,0
1402,9810,"Pullen Rd at Cates Ave",,35.781546,-78.666383,,,,,,0
1403,9811,"Avent Ferry Rd at Varsity Dr",,35.775709,-78.680446,,,,,,0
1405,9900,"Raleigh Convention Center",,35.773331,-78.640529,,,,,,0
1412,9910,"West St at Johnson St",,35.787815,-78.645650,,,,,,0
1418,9917,"Harrington St at Hargett St",,35.777625,-78.645052,,,,,,0
1422,9923,"New Bern Ave at WakeMed (WB)",,35.786326,-78.589272,,,,,,0
1423,9924,"Avent Ferry Rd at Avery Close Apts",,35.773928,-78.682750,,,,,,0
1466,1637,"White Oak Shopping",,35.692078,-78.581758,,,,,,0
1467,1905,"McKnight Dr at Village Park Dr",,35.796935,-78.492081,,,,,,0
1468,1915,"7th Ave at Forest Hills Dr",,35.706305,-78.623006,,,,,,0
1469,1918,"Timber Dr at Benson Rd (Timber Crossings)",,35.686105,-78.606198,,,,,,0
1470,1920,"Timber Dr at Aversboro Rd",,35.686098,-78.615529,,,,,,0
1471,1922,"Aversboro Rd at Claymore Dr",,35.689836,-78.617090,,,,,,0
1472,1926,"Vandora Springs at Beichler Rd.",,35.708796,-78.624712,,,,,,0
1473,8313,"Garner Rd at Branch St",,35.764283,-78.631403,,,,,,0
1474,8317,"Garner Rd at Hoke St",,35.762860,-78.631610,,,,,,0
1475,8321,"Garner Rd at Raleigh View Rd OB",,35.746006,-78.631552,,,,,,0
1476,8322,"Garner at Hilltop Dr.",,35.741382,-78.630955,,,,,,0
1477,8326,"Garner at Raleigh Pines Dr.",,35.738565,-78.629655,,,,,,0
1478,8327,"Garner Rd at Tryon Rd OB",,35.732538,-78.627879,,,,,,0
1479,8329,"Garner at Meadowbrook Dr.",,35.726071,-78.626261,,,,,,0
1480,8334,"Garner Rd at Willow Vista Rd",,35.720982,-78.624381,,,,,,0
1481,8336,"Garner Rd at Yeargan Rd OB",,35.716665,-78.623967,,,,,,0
1482,8339,"Vandora Springs at Bobbitt Dr. (Hardee's)",,35.712143,-78.621114,,,,,,0
1483,8342,"Aversboro Rd at Brooks Ave",,35.703113,-78.618630,,,,,,0
1484,8345,"Aversboro Rd at Lakeside Dr",,35.697531,-78.616862,,,,,,0
1485,8346,"Poole Dr at Aversboro Rd (Garner Family Practice)",,35.695294,-78.615986,,,,,,0
1486,8347,"Heather Park Dr at Gulley Glen Dr",,35.693567,-78.612859,,,,,,0
1487,8357,"Heather Park Dr at Southerby Bluffs Ct",,35.691646,-78.614488,,,,,,0
1488,8361,"Timber Dr at Benson Rd",,35.686130,-78.603255,,,,,,0
1489,8381,"Cabela Dr at Eagle Wing Way",,35.697829,-78.586400,,,,,,0
1490,8382,"Jones Sausage Rd at Partlo St",,35.701227,-78.588487,,,,,,0
1491,8393,"Garner Rd at White Oak Ridge Dr",,35.703724,-78.591068,,,,,,0
1492,8394,"Garner Rd at Creech Rd (Park)",,35.706230,-78.602320,,,,,,0
1493,8395,"Garner Rd at Broughton St (Performing Arts Ctr)",,35.711207,-78.612934,,,,,,0
1494,8397,"Garner at Vandora Springs",,35.713155,-78.620495,,,,,,0
1495,8401,"Garner Rd at Yeargan Rd",,35.716771,-78.623802,,,,,,0
1496,8402,"Garner Rd at Willow Vista Rd IB",,35.721641,-78.624124,,,,,,0
1497,8403,"Garner Rd at Meadowbrook Dr",,35.725979,-78.626096,,,,,,0
1498,8406,"Garner Rd at Tryon Rd",,35.732616,-78.627740,,,,,,0
1499,8417,"Garner Rd at Raleigh Pines Dr",,35.738612,-78.629507,,,,,,0
1500,8423,"Garner Rd at Hilltop Dr IB",,35.741058,-78.630659,,,,,,0
1501,8424,"Garner Rd at Raleigh View Rd",,35.746193,-78.631376,,,,,,0
1502,8425,"Garner Rd at Warehouse Dr",,35.752031,-78.631106,,,,,,0
1503,8426,"Garner Rd at Bailey Dr",,35.755873,-78.631203,,,,,,0
1504,8427,"Garner Rd at Peterson St IB",,35.760289,-78.631312,,,,,,0
1505,8428,"Timber Dr. at White Oak Rd",,35.687773,-78.591611,,,,,,0
1506,8429,"New Bern Ave at New Hope Rd",,35.798159,-78.562235,,,,,,0
1507,8430,"New Bern Ave at Kings Pkwy",,35.796200,-78.553658,,,,,,0
1508,8431,"New Bern Ave at Rogers Ln (Dairy Queen)",,35.792923,-78.547212,,,,,,0
1509,8432,"Knightdale Blvd at Hodge Rd",,35.795158,-78.519025,,,,,,0
1510,8433,"Knightdale Blvd at Rex",,35.796128,-78.507956,,,,,,0
1511,8446,"Knightdale Blvd at Park Commons Dr",,35.797183,-78.503337,,,,,,0
1512,8448,"Knightdale Blvd at Parkside Commons Dr",,35.798502,-78.495562,,,,,,0
1513,8458,"McKnight Dr. at Village Park Dr",,35.796864,-78.492249,,,,,,0
1514,8459,"McKnight Dr at Electric Ave",,35.793754,-78.488160,,,,,,0
1515,8460,"Main St at 2nd Ave",,35.789678,-78.480736,,,,,,0
1516,8462,"N. 1st Ave. at Knightdale Station",,35.796280,-78.475560,,,,,,0
1524,8478,"1st Ave at Knightdale Station Run",,35.796913,-78.475479,,,,,,0
1525,8479,"Main St at 2nd Ave",,35.789850,-78.480687,,,,,,0
1526,8483,"McKnight Dr at Electric Ave",,35.793841,-78.488288,,,,,,0
1527,8489,"Knightdale Blvd at Mammoth Dr",,35.799135,-78.496597,,,,,,0
1528,8491,"Knightdale Blvd at Shoppes at Midway (Arby's)",,35.797542,-78.503535,,,,,,0
1529,8492,"Knightdale Blvd at Shoppes at Midway (Chili's)",,35.796339,-78.508624,,,,,,0
1530,8549,"Knightdale Blvd at Hodge Rd",,35.795388,-78.521285,,,,,,0
1531,8550,"New Bern Ave at Rogers Ln (Aldi)",,35.793448,-78.547411,,,,,,0
1532,8551,"New Bern Ave at Raleigh Beach Rd",,35.796091,-78.552399,,,,,,0
1533,8552,"New Bethel Park & Ride",,35.745550,-78.583517,,,,,,0
1601,8553,"White St at Elm St.",,35.814772,-78.596659,,,,,,0
1618,8615,"S Main St at Farm Rd",,35.748122,-78.631608,,,,,,0
1619,8616,"S Main St at Friendship Chapel Rd",,35.811260,-78.599692,,,,,,0
1620,8617,"S Main St at NC 98 (The Lodge) B",,35.808601,-78.603252,,,,,,0
1622,8643,"Knighdale Blvd at Sugar Magnolia Ln",,35.799472,-78.472975,,,,,,0
1628,8548,"Rolesville Town Hall Park & Ride",,35.746134,-78.585779,,,,,,0
1630,9906,"West St at North St",,35.784192,-78.645821,,,,,,0
1631,9907,"West St at Hargett St",,35.779692,-78.646045,,,,,,0
1632,9915,"West St at Jones St",,35.782637,-78.645730,,,,,,0
1634,9922,"West St at Tucker St",,35.786413,-78.645561,,,,,,0
1635,9927,"West St at Peace St",,35.788204,-78.645412,,,,,,0
1636,9931,"Salisbury St at Martin St",,35.777751,-78.640298,,,,,,0
1637,1916,"7th Ave at Garner Town Hall OB",,35.705228,-78.620704,,,,,,0
1638,8162,"Garner Rd at Bragg St",,35.765890,-78.631696,,,,,,0
1641,8657,"Rogers Rd at S Franklin St B",,35.823171,-78.706214,,,,,,0
1642,8661,"Heritage Lake Rd at Rogers Rd B",,35.755544,-78.538583,,,,,,0
1643,8663,"Heritage Lake Rd at Smith Creek Soccer Center B",,35.820896,-78.704954,,,,,,0
1649,8679,"Garner Rd at Benson Rd",,35.711131,-78.613516,,,,,,0
1650,8680,"Garner Rd at Garner Senior Center",,35.706715,-78.604097,,,,,,0
1651,8681,"Garner Rd at Jones Sausage Rd",,35.703322,-78.589140,,,,,,0
