school_name,geocode_flag,county,sch_type,sch_ptype,sch_ctype,lat,lon,nearest_stop_distance_m,stops_within_radius,avg_daily_trips_nearby,in_service_area,n_agencies_loaded
Glendale Acres Elementary,review_recommended,Cumberland,Regular School,None,Traditional,35.0351723629119,-78.92773620810158,75647.5,0,0.0,False,21
R Max Abbott Middle,review_recommended,Cumberland,Regular School,None,Traditional,35.051531443287196,-78.9234394378112,73804.5,0,0.0,False,21
Howard L Hall Elementary,ok,Cumberland,Regular School,None,Traditional,35.15660472272606,-78.88735075956862,61940.3,0,0.0,False,21
Bill Hefner Elementary,review_recommended,Cumberland,Regular School,None,Traditional,35.06795168930543,-79.0452589001753,73770.4,0,0.0,False,21
Hope Mills Middle,ok,Cumberland,Regular School,None,Traditional,34.96596380955325,-78.93972164826918,83394.8,0,0.0,False,21
Ed V Baldwin Elementary,review_recommended,Cumberland,Regular School,None,Year Round,34.97902185928231,-78.9347650845476,81909.8,0,0.0,False,21
Lewis Chapel Middle,ok,Cumberland,Regular School,None,Traditional,35.04879480901386,-78.97626093170203,74668.4,0,0.0,False,21
Long Hill Elementary,review_recommended,Cumberland,Regular School,None,Traditional,35.16263434226175,-78.86528360032787,61196.5,0,0.0,False,21
Lucile Souders Elementary,ok,Cumberland,Regular School,None,Traditional,35.09967116983227,-78.88154353666748,68225.3,0,0.0,False,21
Margaret Willis Elementary,review_recommended,Cumberland,Regular School,None,Traditional,35.070800907682596,-78.90337359335335,71530.7,0,0.0,False,21
Massey Hill Classical High,review_recommended,Cumberland,Regular School,None,Traditional,35.03147436421866,-78.89389945478571,75835.6,0,0.0,False,21
Mary McArthur Elementary,review_recommended,Cumberland,Regular School,None,Traditional,35.025568287765545,-78.94211187708312,76838.6,0,0.0,False,21
E E Miller Elementary,review_recommended,Cumberland,Regular School,None,Year Round,35.05419699850294,-79.04461924786828,75242.3,0,0.0,False,21
Montclair Elementary,ok,Cumberland,Regular School,None,Traditional,35.055695099412375,-78.96147846239582,73724.7,0,0.0,False,21
Morganton Road Elementary,ok,Cumberland,Regular School,None,Traditional,35.07897691756421,-78.98748509926743,71520.4,0,0.0,False,21
Manchester Elementary,review_recommended,Cumberland,Regular School,None,Traditional,35.16953002129728,-78.96805178185794,61319.3,0,0.0,False,21
William H Owen Elementary,review_recommended,Cumberland,Regular School,None,Traditional,35.04258295092198,-78.95438634907065,75088.0,0,0.0,False,21
Pauline Jones Elementary,review_recommended,Cumberland,Regular School,None,Traditional,35.05136495084318,-78.86867420051686,73545.7,0,0.0,False,21
Pine Forest Middle,ok,Cumberland,Regular School,None,Traditional,35.18023639235213,-78.85747138388275,59232.6,0,0.0,False,21
Pine Forest High,ok,Cumberland,Regular School,None,Traditional,35.15489384539486,-78.8869585623093,62128.0,0,0.0,False,21
Ponderosa Elementary,review_recommended,Cumberland,Regular School,None,Traditional,35.08699169881167,-78.98735271776192,70641.7,0,0.0,False,21
Reid Ross Classical,review_recommended,Cumberland,Regular School,None,Year Round,35.10163389551265,-78.8777608536896,67994.5,0,0.0,False,21
Ramsey St Middle,review_recommended,Cumberland,Alternative Education,None,Traditional,35.07948052592725,-78.8824362067583,70466.9,0,0.0,False,21
Benjamin J Martin Elementary,review_recommended,Cumberland,Regular School,None,Traditional,35.09286240282282,-79.01003225461137,70380.0,0,0.0,False,21
SeventyFirst Classical Middle,review_recommended,Cumberland,Regular School,None,Traditional,35.0384236616724,-79.0085027067463,76284.1,0,0.0,False,21
SeventyFirst High,review_recommended,Cumberland,Regular School,None,Traditional,35.03948988595551,-79.00563973829071,76120.9,0,0.0,False,21
Sherwood Park Elementary,review_recommended,Cumberland,Regular School,None,Traditional,35.01794036442274,-78.96311285254353,77898.4,0,0.0,False,21
South View High,review_recommended,Cumberland,Regular School,None,Traditional,34.978955150270764,-78.92790613672828,81861.5,0,0.0,False,21
Spring Lake Middle,review_recommended,Cumberland,Regular School,None,Traditional,35.16953029930825,-78.96804972329889,61319.3,0,0.0,False,21
Teresa C Berrien Elementary,review_recommended,Cumberland,Regular School,None,Year Round,35.0652958830023,-78.87602396990495,72018.5,0,0.0,False,21
Terry Sanford High,review_recommended,Cumberland,Regular School,None,Traditional,35.06661943792033,-78.91640924122666,72081.8,0,0.0,False,21
Vanstory Hills Elementary,review_recommended,Cumberland,Regular School,None,Traditional,35.05737498937691,-78.92758882901171,73193.7,0,0.0,False,21
WalkerSpivey,review_recommended,Cumberland,Alternative Education,None,Traditional,35.03957147695273,-78.87363655463074,74864.9,0,0.0,False,21
Warrenwood Elementary,review_recommended,Cumberland,Regular School,None,Traditional,35.12101762967233,-78.9091083177508,66012.3,0,0.0,False,21
Westarea Elementary,ok,Cumberland,Regular School,None,Traditional,35.098636055354376,-78.91298504765886,68516.0,0,0.0,False,21
Westover Middle,ok,Cumberland,Regular School,None,Traditional,35.08400777803059,-78.99164627167103,71034.6,0,0.0,False,21
Westover High,ok,Cumberland,Regular School,None,Traditional,35.08448342019479,-78.99012195185087,70958.8,0,0.0,False,21
Alger B Wilkins Elementary,ok,Cumberland,Regular School,None,Traditional,35.083281196664714,-78.95209618856731,70580.5,0,0.0,False,21
Kitty Hawk Elementary,review_recommended,Dare,Regular School,None,Traditional,36.09805382620179,-75.73309733468994,161565.6,0,0.0,False,21
StonerThomas School,review_recommended,Davidson,Exceptional Children,None,Traditional,35.81755801009644,-80.19907200127747,13219.1,0,0.0,False,21
Davidson County High School,review_recommended,Davidson,Alternative Education,None,Traditional,35.816347369476816,-80.18906191007753,12667.3,0,0.0,False,21
DavisTownsend Elementary,review_recommended,Davidson,Regular School,None,Traditional,35.80628624735635,-80.1640989706484,12144.4,0,0.0,False,21
Denton Elementary,ok,Davidson,Regular School,None,Traditional,35.63281505727098,-80.118751652822,26414.0,0,0.0,False,21
E Lawson Brown Middle,review_recommended,Davidson,Regular School,None,Traditional,35.84484180003225,-80.10697797121631,6113.8,0,0.0,False,21
East Davidson High,review_recommended,Davidson,Regular School,None,Traditional,35.850721553298946,-80.10129158758826,5373.9,0,0.0,False,21
Fair Grove Elementary,ok,Davidson,Regular School,None,Traditional,35.847444269127585,-80.07934520534418,5774.4,0,0.0,False,21
Hasty Elementary,review_recommended,Davidson,Regular School,None,Traditional,35.92226062863957,-80.08139631296113,2790.2,0,0.0,True,21
Ledford Senior High,ok,Davidson,Regular School,None,Traditional,35.963288929699836,-80.13420021166583,8144.4,0,0.0,False,21
Midway Elementary,ok,Davidson,Regular School,None,Traditional,35.952370324269964,-80.21410888963638,9200.0,0,0.0,False,21
North Davidson Middle,ok,Davidson,Regular School,None,Traditional,35.92686639417174,-80.24592716405373,11410.9,0,0.0,False,21
Pilot Elementary,review_recommended,Davidson,Regular School,None,Traditional,35.87820501196937,-80.13541919078071,4548.4,0,0.0,True,21
Tyro Middle,review_recommended,Davidson,Regular School,None,Traditional,35.80590555373392,-80.37111555926379,13470.8,0,0.0,False,21
Wallburg Elementary,ok,Davidson,Regular School,None,Traditional,36.08895070630149,-80.14071325103079,3021.8,0,0.0,True,21
Charles England Elementary School,review_recommended,Davidson,Regular School,None,Traditional,35.81731563055604,-80.23933474835815,16092.6,0,0.0,False,21
Lexington Senior High,review_recommended,Davidson,Regular School,None,Traditional,35.83236846264027,-80.25034239470249,16097.6,0,0.0,False,21
South Lexington School,ok,Davidson,Regular School,None,Traditional,35.79678561783156,-80.26139939500675,18801.3,0,0.0,False,21
Southwest Elementary School,ok,Davidson,Regular School,None,Traditional,35.81816223882157,-80.28114036471618,19074.9,0,0.0,False,21
Liberty Drive Elementary,ok,Davidson,Regular School,None,Traditional,35.87863810554584,-80.06470415993098,3284.1,0,0.0,True,21
Thomasville Primary,ok,Davidson,Regular School,None,Traditional,35.87677015823581,-80.05988124284049,3748.3,0,0.0,True,21
Thomasville Middle,review_recommended,Davidson,Regular School,None,Traditional,35.89976033644741,-80.07780148696045,1257.5,0,0.0,True,21
Thomasville High,review_recommended,Davidson,Regular School,None,Traditional,35.89956546796237,-80.07618429506554,1400.8,0,0.0,True,21
Mocksville Elementary,ok,Davie,Regular School,None,Traditional,35.90633806896883,-80.55846394999179,23745.8,0,0.0,False,21
North Davie Middle,review_recommended,Davie,Regular School,None,Traditional,35.9648548278267,-80.53362569182319,20154.2,0,0.0,False,21
Pinebrook Elementary,review_recommended,Davie,Regular School,None,Traditional,35.970775413221574,-80.51675846660916,18497.9,0,0.0,False,21
Shady Grove Elementary,ok,Davie,Regular School,None,Traditional,35.94648891709827,-80.41569410990205,12911.0,0,0.0,False,21
WallaceRose Hill High,review_recommended,Duplin,Regular School,None,Traditional,34.77138665308208,-77.99535614231485,47882.9,0,0.0,False,21
Warsaw Middle,review_recommended,Duplin,Regular School,None,Traditional,34.99445216598557,-78.11054324628141,40859.3,0,0.0,False,21
Brogden Middle,review_recommended,Durham,Regular School,None,Traditional,36.0252762977174,-78.90759445913366,265.9,10,37.0,True,21
Easley Elementary,review_recommended,Durham,Regular School,None,Year Round,36.07592361998542,-78.92780908390351,1593.5,0,0.0,True,21
Forest View Elementary,ok,Durham,Regular School,None,Traditional,36.00060307408335,-79.04632463475204,2439.3,0,0.0,True,21
E K Powe Elementary,review_recommended,Durham,Regular School,None,Traditional,36.01209286750657,-78.92167281138475,80.4,16,51.1,True,21
C B Martin Middle,review_recommended,Edgecombe,Regular School,None,Traditional,35.9070680985508,-77.53641435127562,20542.8,0,0.0,False,21
Princeville Montessori,ok,Edgecombe,Regular School,None,Traditional,35.88668930979721,-77.52496851091395,22007.6,0,0.0,False,21
Stocks Elementary,review_recommended,Edgecombe,Regular School,None,Traditional,35.910515513260975,-77.55117600949511,19167.3,0,0.0,False,21
Tarboro High,review_recommended,Edgecombe,Regular School,None,Traditional,35.900067767626794,-77.55937546121368,18642.1,0,0.0,False,21
Bolton Elementary,review_recommended,Forsyth,Regular School,None,Traditional,36.074467160768016,-80.29002791813164,256.0,25,35.6,True,21
Brunson Elementary,review_recommended,Forsyth,Regular School,None,Traditional,36.09461475179441,-80.26580145298587,214.3,19,34.5,True,21
Career Center,ok,Forsyth,Vocational Education,None,Traditional,36.067962714326036,-80.27366641739869,41.8,15,27.2,True,21
Cash Elementary,review_recommended,Forsyth,Regular School,None,Traditional,36.13774582633096,-80.12122223965287,3211.6,0,0.0,True,21
Carter High School,review_recommended,Forsyth,Exceptional Children,None,Traditional,36.06312894102908,-80.23863302618122,17.6,9,16.4,True,21
Children's Center,review_recommended,Forsyth,Exceptional Children,None,Traditional,36.11749828736509,-80.2776750606065,39.8,7,13.7,True,21
Clemmons Elementary,review_recommended,Forsyth,Regular School,None,Traditional,36.02543545010206,-80.37749133694325,4574.1,0,0.0,True,21
The Downtown School,review_recommended,Forsyth,Regular School,Magnet,Traditional,36.10118155499688,-80.24761961803135,14.7,54,56.3,True,21
East Forsyth High,review_recommended,Forsyth,Regular School,None,Traditional,36.12137213007843,-80.15118258902757,44.6,6,20.5,True,21
Easton Elementary,review_recommended,Forsyth,Regular School,None,Traditional,36.057607810873236,-80.22230235946257,290.5,11,17.5,True,21
Forest Park Elementary,review_recommended,Forsyth,Regular School,None,Traditional,36.073167631940905,-80.21696569584083,301.5,24,18.5,True,21
R B Glenn High,review_recommended,Forsyth,Regular School,None,Traditional,36.06938887556389,-80.11168337293661,4574.3,0,0.0,True,21
Griffith Elementary,review_recommended,Forsyth,Regular School,None,Traditional,36.04071649988516,-80.26447034655193,479.7,5,27.4,True,21
HallWoodward Elementary,review_recommended,Forsyth,Regular School,None,Traditional,36.07954487530878,-80.17640846024102,341.8,8,33.9,True,21
Hanes Middle,review_recommended,Forsyth,Regular School,None,Traditional,36.12677047812948,-80.23654836937018,190.5,25,31.1,True,21
Ibraham Elementary,ok,Forsyth,Regular School,None,Traditional,36.158992614851265,-80.20042081910796,899.0,0,0.0,True,21
Jefferson Elementary,review_recommended,Forsyth,Regular School,None,Traditional,36.11604878994882,-80.32119919680078,398.9,5,14.0,True,21
Kernersville Elementary,review_recommended,Forsyth,Regular School,None,Traditional,36.12687483582003,-80.08037768573813,1192.0,0,0.0,True,21
Kernersville Middle,review_recommended,Forsyth,Regular School,None,Traditional,36.13429076790576,-80.07541378844041,1782.8,0,0.0,True,21
Konnoak Elementary,review_recommended,Forsyth,Regular School,None,Traditional,36.0513526283214,-80.24571346540553,498.2,11,16.6,True,21
DiggsLatham Elementary,ok,Forsyth,Regular School,None,Traditional,36.07768720599434,-80.2552711700209,321.7,8,34.8,True,21
Lewisville Elementary,review_recommended,Forsyth,Regular School,None,Traditional,36.09619919969853,-80.41988386711692,6712.4,0,0.0,False,21
Lowrance Middle,review_recommended,Forsyth,Exceptional Children,None,Traditional,36.12677047812948,-80.23654836937018,190.5,25,31.1,True,21
Meadowlark Elementary,review_recommended,Forsyth,Regular School,None,Traditional,36.0991884166725,-80.36637814012919,2342.5,0,0.0,True,21
Mineral Springs Elementary,review_recommended,Forsyth,Regular School,None,Traditional,36.15632184319326,-80.23626184499658,46.7,10,17.6,True,21
Mineral Springs Middle,review_recommended,Forsyth,Regular School,None,Traditional,36.15733747030189,-80.2362625109564,64.8,10,17.7,True,21
Moore Elementary,review_recommended,Forsyth,Regular School,None,Traditional,36.09072364876622,-80.28651604332252,160.8,15,27.9,True,21
Mount Tabor High,review_recommended,Forsyth,Regular School,None,Traditional,36.12808719451468,-80.31266318161151,547.6,6,14.0,True,21
North Forsyth High,review_recommended,Forsyth,Regular School,None,Traditional,36.16928796050541,-80.28317028163563,279.2,9,32.6,True,21
North Hills Elementary,review_recommended,Forsyth,Regular School,None,Traditional,36.148916591225976,-80.25018880291401,544.5,11,31.9,True,21
Northwest Middle,review_recommended,Forsyth,Regular School,None,Traditional,36.190210254069335,-80.30917220429863,2050.9,0,0.0,True,21
Old Richmond Elementary,review_recommended,Forsyth,Regular School,None,Traditional,36.205629431738984,-80.38906420366784,6656.1,0,0.0,False,21
Old Town Elementary,review_recommended,Forsyth,Regular School,None,Traditional,36.16548856007382,-80.33207588796166,61.9,11,18.5,True,21
Paisley IB Magnet,review_recommended,Forsyth,Regular School,Magnet,Traditional,36.11384413970075,-80.25807327363121,97.6,27,20.9,True,21
Parkland High,review_recommended,Forsyth,Regular School,None,Traditional,36.056138774096915,-80.26029377670213,102.7,10,30.0,True,21
J. F. Kennedy High,review_recommended,Forsyth,Alternative Education,None,Traditional,36.1183440547701,-80.22424019597184,343.8,20,21.8,True,21
PhiloHill Magnet Acadent,review_recommended,Forsyth,Regular School,None,Traditional,36.053766406803675,-80.24584580995622,541.7,8,16.6,True,21
Piney Grove Elementary,review_recommended,Forsyth,Regular School,None,Traditional,36.16507455205841,-80.05320994375302,5447.8,0,0.0,False,21
Reynolds High,review_recommended,Forsyth,Regular School,None,Traditional,36.10078495101937,-80.26662794271557,422.1,11,13.8,True,21
Rural Hall Elementary,review_recommended,Forsyth,Regular School,None,Traditional,36.24062538530287,-80.29070094100152,5808.2,0,0.0,False,21
Sedge Garden Elementary,review_recommended,Forsyth,Regular School,None,Traditional,36.095961915328616,-80.13710299077879,2845.6,0,0.0,True,21
Sherwood Forest Elementary,review_recommended,Forsyth,Regular School,None,Traditional,36.10488659815698,-80.30838696219962,1051.9,0,0.0,True,21
Southeast Middle,review_recommended,Forsyth,Regular School,None,Traditional,36.082869215952954,-80.08894375374713,3819.1,0,0.0,True,21
South Fork Elementary,ok,Forsyth,Regular School,None,Traditional,36.08338478605013,-80.32536781556497,58.9,8,14.1,True,21
Speas Elementary,ok,Forsyth,Regular School,None,Traditional,36.13030254365822,-80.29597497089081,104.3,14,14.8,True,21
Union Cross Elementary,review_recommended,Forsyth,Regular School,None,Traditional,36.048513156097805,-80.1197265089307,3829.9,0,0.0,True,21
Vienna Elementary,ok,Forsyth,Regular School,None,Traditional,36.141238385544916,-80.3888428739252,5685.7,0,0.0,False,21
Walkertown Elementary,review_recommended,Forsyth,Regular School,None,Traditional,36.16923682698725,-80.1511745453302,5026.0,0,0.0,False,21
West Forsyth High,review_recommended,Forsyth,Regular School,None,Traditional,36.064701424350396,-80.38967702888883,4523.3,0,0.0,True,21
Whitaker Elementary,review_recommended,Forsyth,Regular School,None,Traditional,36.1068978032163,-80.28423917909568,788.5,2,14.0,True,21
Wiley Middle,review_recommended,Forsyth,Regular School,None,Traditional,36.097538729910795,-80.2671273282428,330.3,13,24.5,True,21
Franklinton Elementary,review_recommended,Franklin,Regular School,None,Traditional,36.097121200034614,-78.46262693933342,23879.8,0,0.0,False,21
Laurel Mill Elementary,review_recommended,Franklin,Regular School,None,Traditional,36.19172291553388,-78.1733805426765,24787.8,0,0.0,False,21
Louisburg High,review_recommended,Franklin,Regular School,None,Traditional,36.1109201673991,-78.29932522986952,23974.5,0,0.0,False,21
Ashbrook High,review_recommended,Gaston,Regular School,None,Traditional,35.24238369583836,-81.1279525351187,35583.3,0,0.0,False,21
Belmont Central Elementary,review_recommended,Gaston,Regular School,None,Traditional,35.23923055949051,-81.04893317347735,28703.4,0,0.0,False,21
Belmont Middle,review_recommended,Gaston,Regular School,None,Traditional,35.240810459294245,-81.04223206759141,28069.1,0,0.0,False,21
Brookside Elementary,review_recommended,Gaston,Regular School,None,Traditional,35.29364227935974,-81.15408071314454,37166.3,0,0.0,False,21
Carr Elementary,review_recommended,Gaston,Regular School,None,Traditional,35.3134607287625,-81.18016188627495,38124.6,0,0.0,False,21
Catawba Heights Elementary,review_recommended,Gaston,Regular School,None,Traditional,35.27334237408332,-81.03570518461105,26691.6,0,0.0,False,21
Cherryville High,review_recommended,Gaston,Regular School,None,Traditional,35.38885248130632,-81.38133914926675,33042.4,0,0.0,False,21
Cherryville Elementary,review_recommended,Gaston,Regular School,None,Traditional,35.37864484842527,-81.37430142904678,33821.8,0,0.0,False,21
