county,year,internet_type,pct_households,lat,lon,internet_category
Franklin County,2018,estimate - total - with an internet subscription - satellite internet service,1.0,36.08278028409943,-78.28569850104195,satellite
Macon County,2018,estimate - total - with an internet subscription,1.0,35.15047513307057,-83.42218354400369,estimate - total - with an internet subscription
Beaufort County,2018,estimate - total - with an internet subscription - satellite internet service,1.0,35.48688258260614,-76.84505336233535,satellite
Columbus County,2018,"estimate - total - with an internet subscription - broadband such as cable, fiber optic or dsl - broadband such as cable, fiber optic or dsl with no other type of internet subscription",1.0,34.26565549168028,-78.65501030724411,fiber
Columbus County,2018,estimate - total - with an internet subscription - satellite internet service,1.0,34.26565549168028,-78.65501030724411,satellite
Cabarrus County,2018,estimate - total - with an internet subscription - cellular data plan,1.0,35.38680139795785,-80.55184972034367,estimate - total - with an internet subscription - cellular data plan
Watauga County,2018,estimate - total - with an internet subscription - other service with no other type of internet subscription,0.18,36.23111335577298,-81.69642797757918,estimate - total - with an internet subscription - other service with no other type of internet subscription
Halifax County,2018,estimate - total - internet access without a subscription,1.0,36.25745439418376,-77.65173448562224,estimate - total - internet access without a subscription
Tyrrell County,2018,estimate - total,1.0,35.870275075845306,-76.17287041421518,estimate - total
Chowan County,2017,estimate - total - with an internet subscription - satellite internet service,1.0,36.12656326708592,-76.60213354311976,satellite
Granville County,2017,estimate - total - with an internet subscription - other service with no other type of internet subscription,0.95,36.30407790862547,-78.65272169631768,estimate - total - with an internet subscription - other service with no other type of internet subscription
Cherokee County,2017,estimate - total - with an internet subscription,1.0,35.13386374776778,-84.06344765373322,estimate - total - with an internet subscription
Warren County,2017,estimate - total - internet access without a subscription,1.0,36.396516724483234,-78.1067192799684,estimate - total - internet access without a subscription
Bertie County,2017,estimate - total - with an internet subscription - other service with no other type of internet subscription,0.28,36.0656374787016,-76.96671441379404,estimate - total - with an internet subscription - other service with no other type of internet subscription
Madison County,2017,estimate - total - with an internet subscription - other service with no other type of internet subscription,0.23,35.85804254698728,-82.70576208808994,estimate - total - with an internet subscription - other service with no other type of internet subscription
Washington County,2017,estimate - total - with an internet subscription,1.0,35.836733131244564,-76.57243148147666,estimate - total - with an internet subscription
Moore County,2017,estimate - total,1.0,35.31066214764583,-79.4813785444497,estimate - total
Stanly County,2017,"estimate - total - with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,35.311947325488994,-80.25097713783076,fiber
Anson County,2017,estimate - total - with an internet subscription - other service with no other type of internet subscription,0.0,34.97379359999415,-80.10271348585698,estimate - total - with an internet subscription - other service with no other type of internet subscription
Macon County,2017,estimate - total - no internet access,1.0,35.15047513307057,-83.42218354400369,estimate - total - no internet access
Ashe County,2017,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,36.43443168986441,-81.50052396857649,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Yadkin County,2017,estimate - total - with an internet subscription - broadband of any type,1.0,36.16053995623957,-80.66524692905888,estimate - total - with an internet subscription - broadband of any type
Yadkin County,2017,estimate - total - with an internet subscription - satellite internet service,1.0,36.16053995623957,-80.66524692905888,satellite
Buncombe County,2017,estimate - total - with an internet subscription - satellite internet service,1.0,35.61121599749666,-82.53011034741913,satellite
Davidson County,2017,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,35.79336247841037,-80.21275205358242,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Hertford County,2017,estimate - total - with an internet subscription - cellular data plan,1.0,36.358642218239176,-76.98071728399792,estimate - total - with an internet subscription - cellular data plan
Caswell County,2017,estimate - total - with an internet subscription,1.0,36.39328046214458,-79.33352583013493,estimate - total - with an internet subscription
Cabarrus County,2020,with an internet subscription - satellite internet service,1.0,35.38680139795785,-80.55184972034367,satellite
Graham County,2020,with an internet subscription - cellular data plan,1.0,35.350179112709874,-83.83358630910433,with an internet subscription - cellular data plan
Macon County,2020,with an internet subscription,1.0,35.15047513307057,-83.42218354400369,with an internet subscription
Mecklenburg County,2020,with an internet subscription - satellite internet service,1.0,35.24647326538168,-80.8326243427789,satellite
Mecklenburg County,2020,with an internet subscription - other service with no other type of internet subscription,1.0,35.24647326538168,-80.8326243427789,with an internet subscription - other service with no other type of internet subscription
Union County,2020,with an internet subscription,1.0,34.98836470959961,-80.53074195083994,with an internet subscription
Alamance County,2020,with an internet subscription - dial-up with no other type of internet subscription,1.0,36.0436940612818,-79.39943396848538,dialup
Caswell County,2020,internet access without a subscription,1.0,36.39328046214458,-79.33352583013493,internet access without a subscription
Craven County,2020,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,35.117737469020454,-77.08207331956487,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Craven County,2020,"with an internet subscription - broadband such as cable, fiber optic or dsl - broadband such as cable, fiber optic or dsl with no other type of internet subscription",1.0,35.117737469020454,-77.08207331956487,fiber
Davie County,2020,with an internet subscription - dial-up with no other type of internet subscription,0.65,35.92911928530031,-80.5444684065788,dialup
Davie County,2020,"with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,35.92911928530031,-80.5444684065788,fiber
Edgecombe County,2020,with an internet subscription - broadband of any type,1.0,35.91288649121048,-77.59706485605385,with an internet subscription - broadband of any type
Wilson County,2020,with an internet subscription,1.0,35.70515284756749,-77.91866576695642,with an internet subscription
Alleghany County,2017,estimate - total - with an internet subscription - other service with no other type of internet subscription,0.0,36.49127377323688,-81.12785452626802,estimate - total - with an internet subscription - other service with no other type of internet subscription
Caldwell County,2017,estimate - total - with an internet subscription - other service with no other type of internet subscription,0.5,35.95305206058291,-81.54643672188453,estimate - total - with an internet subscription - other service with no other type of internet subscription
Cleveland County,2017,estimate - total - with an internet subscription - other service with no other type of internet subscription,0.43,35.334091523772315,-81.5555404227367,estimate - total - with an internet subscription - other service with no other type of internet subscription
Hoke County,2017,estimate - total - with an internet subscription - other service with no other type of internet subscription,0.0,35.01753682412008,-79.23729652742003,estimate - total - with an internet subscription - other service with no other type of internet subscription
Alexander County,2021,internet access without a subscription,1.0,35.921109183034275,-81.17703543297115,internet access without a subscription
Anson County,2021,with an internet subscription - other service with no other type of internet subscription,0.0,34.97379359999415,-80.10271348585698,with an internet subscription - other service with no other type of internet subscription
Carteret County,2021,with an internet subscription - broadband of any type,1.0,34.8964664939643,-76.53941511160514,with an internet subscription - broadband of any type
Edgecombe County,2021,with an internet subscription - broadband of any type,1.0,35.91288649121048,-77.59706485605385,with an internet subscription - broadband of any type
Edgecombe County,2021,with an internet subscription - other service with no other type of internet subscription,0.0,35.91288649121048,-77.59706485605385,with an internet subscription - other service with no other type of internet subscription
Greene County,2021,with an internet subscription - satellite internet service - satellite internet service with no other type of internet subscription,0.75,35.48498900615431,-77.67577990432923,satellite
Henderson County,2021,internet access without a subscription,1.0,35.33626273962702,-82.47996574212274,internet access without a subscription
Perquimans County,2019,with an internet subscription - dial-up with no other type of internet subscription,0.71,36.177231517796926,-76.40763686851571,dialup
Stanly County,2019,with an internet subscription - broadband of any type,1.0,35.311947325488994,-80.25097713783076,with an internet subscription - broadband of any type
Ashe County,2019,"with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,36.43443168986441,-81.50052396857649,fiber
Onslow County,2019,"with an internet subscription - broadband such as cable, fiber optic or dsl - broadband such as cable, fiber optic or dsl with no other type of internet subscription",1.0,34.730596145351825,-77.42738408968984,fiber
Bladen County,2017,estimate - total - with an internet subscription - broadband of any type,1.0,34.61459364078532,-78.56365078836617,estimate - total - with an internet subscription - broadband of any type
Stokes County,2017,estimate - total - with an internet subscription - cellular data plan,1.0,36.4019121769314,-80.23951953897095,estimate - total - with an internet subscription - cellular data plan
Clay County,2017,estimate - total - with an internet subscription - cellular data plan,1.0,35.057187056417966,-83.75017871743319,estimate - total - with an internet subscription - cellular data plan
Jackson County,2017,"estimate - total - with an internet subscription - broadband such as cable, fiber optic or dsl - broadband such as cable, fiber optic or dsl with no other type of internet subscription",1.0,35.28759449222261,-83.14085400351321,fiber
Robeson County,2017,"estimate - total - with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,34.64024635950607,-79.10387160625888,fiber
Johnston County,2017,estimate - total - no internet access,1.0,35.51781367396539,-78.3657086914579,estimate - total - no internet access
Montgomery County,2017,estimate - total - with an internet subscription - cellular data plan,1.0,35.332405738046155,-79.90548690677072,estimate - total - with an internet subscription - cellular data plan
Onslow County,2017,estimate - total - with an internet subscription - satellite internet service,1.0,34.730596145351825,-77.42738408968984,satellite
Orange County,2017,estimate - total - with an internet subscription - satellite internet service,1.0,36.06112067259299,-79.12065214660528,satellite
Durham County,2017,estimate - total - with an internet subscription,1.0,36.03603588748117,-78.87659439820085,estimate - total - with an internet subscription
Pender County,2017,"estimate - total - with an internet subscription - broadband such as cable, fiber optic or dsl - broadband such as cable, fiber optic or dsl with no other type of internet subscription",1.0,34.52487363212925,-77.90517580706157,fiber
Scotland County,2017,estimate - total - with an internet subscription,1.0,34.840893407900495,-79.48043375103512,estimate - total - with an internet subscription
Alamance County,2017,estimate - total - no internet access,1.0,36.0436940612818,-79.39943396848538,estimate - total - no internet access
Bertie County,2018,"estimate - total - with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,36.0656374787016,-76.96671441379404,fiber
Rutherford County,2018,estimate - total - with an internet subscription,1.0,35.40260116153093,-81.91983462247912,estimate - total - with an internet subscription
Chowan County,2018,estimate - total - with an internet subscription - broadband of any type,1.0,36.12656326708592,-76.60213354311976,estimate - total - with an internet subscription - broadband of any type
Forsyth County,2018,estimate - total - no internet access,1.0,36.13062567122969,-80.25630114652601,estimate - total - no internet access
Harnett County,2018,estimate - total - with an internet subscription - cellular data plan,1.0,35.36878869603793,-78.86939067672974,estimate - total - with an internet subscription - cellular data plan
Beaufort County,2022,with an internet subscription - satellite internet service,1.0,35.48688258260614,-76.84505336233535,satellite
Brunswick County,2022,internet access without a subscription,1.0,34.07086241620411,-78.23739864048864,internet access without a subscription
Catawba County,2022,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,35.66211852328055,-81.21505011799934,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Chatham County,2022,no internet access,1.0,35.70262627748115,-79.2554015212105,no internet access
Columbus County,2022,"with an internet subscription - broadband such as cable, fiber optic or dsl - broadband such as cable, fiber optic or dsl with no other type of internet subscription",1.0,34.26565549168028,-78.65501030724411,fiber
Cumberland County,2022,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,35.048616925792395,-78.82756016065333,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Durham County,2022,internet access without a subscription,1.0,36.03603588748117,-78.87659439820085,internet access without a subscription
Graham County,2022,internet access without a subscription,1.0,35.350179112709874,-83.83358630910433,internet access without a subscription
Granville County,2022,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,36.30407790862547,-78.65272169631768,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Hertford County,2022,total households,1.0,36.358642218239176,-76.98071728399792,total households
Jackson County,2022,"with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,35.28759449222261,-83.14085400351321,fiber
Jones County,2022,"with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,35.02173127170968,-77.3551706580521,fiber
Lincoln County,2022,with an internet subscription,1.0,35.48560616138602,-81.2235339928295,with an internet subscription
Nash County,2022,"with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,35.967258453786435,-77.98644805042225,fiber
Pasquotank County,2022,"with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,36.26386298574299,-76.24813716698364,fiber
Rutherford County,2022,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,35.40260116153093,-81.91983462247912,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Rutherford County,2022,with an internet subscription - other service with no other type of internet subscription,0.7,35.40260116153093,-81.91983462247912,with an internet subscription - other service with no other type of internet subscription
Sampson County,2022,no internet access,1.0,34.99154496012118,-78.37139292019154,no internet access
Stanly County,2022,total households,1.0,35.311947325488994,-80.25097713783076,total households
Vance County,2022,with an internet subscription - other service with no other type of internet subscription,0.29,36.36492348951896,-78.40793088034256,with an internet subscription - other service with no other type of internet subscription
Warren County,2022,no internet access,1.0,36.396516724483234,-78.1067192799684,no internet access
Wilson County,2022,with an internet subscription,1.0,35.70515284756749,-77.91866576695642,with an internet subscription
Yadkin County,2022,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,36.16053995623957,-80.66524692905888,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Forsyth County,2017,estimate - total - internet access without a subscription,1.0,36.13062567122969,-80.25630114652601,estimate - total - internet access without a subscription
Alexander County,2017,"estimate - total - with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,35.921109183034275,-81.17703543297115,fiber
Bladen County,2017,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,34.61459364078532,-78.56365078836617,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Bladen County,2017,"estimate - total - with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,34.61459364078532,-78.56365078836617,fiber
Edgecombe County,2019,with an internet subscription - dial-up with no other type of internet subscription,0.63,35.91288649121048,-77.59706485605385,dialup
Harnett County,2019,with an internet subscription - satellite internet service,1.0,35.36878869603793,-78.86939067672974,satellite
Henderson County,2019,with an internet subscription - satellite internet service,1.0,35.33626273962702,-82.47996574212274,satellite
Iredell County,2019,no internet access,1.0,35.80670124468856,-80.87349698665774,no internet access
Union County,2019,with an internet subscription - broadband of any type,1.0,34.98836470959961,-80.53074195083994,with an internet subscription - broadband of any type
Alexander County,2019,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,35.921109183034275,-81.17703543297115,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Gates County,2019,no internet access,1.0,36.44495018813827,-76.70052276274026,no internet access
Washington County,2019,with an internet subscription - dial-up with no other type of internet subscription,0.1,35.836733131244564,-76.57243148147666,dialup
Washington County,2019,with an internet subscription - broadband of any type,1.0,35.836733131244564,-76.57243148147666,with an internet subscription - broadband of any type
Clay County,2019,with an internet subscription,1.0,35.057187056417966,-83.75017871743319,with an internet subscription
Swain County,2019,"with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,35.486822539831365,-83.49274272655694,fiber
Macon County,2019,no internet access,1.0,35.15047513307057,-83.42218354400369,no internet access
Brunswick County,2019,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,34.07086241620411,-78.23739864048864,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Buncombe County,2019,with an internet subscription,1.0,35.61121599749666,-82.53011034741913,with an internet subscription
Davie County,2019,with an internet subscription - dial-up with no other type of internet subscription,0.9,35.92911928530031,-80.5444684065788,dialup
Greene County,2017,estimate - total - with an internet subscription,1.0,35.48498900615431,-77.67577990432923,estimate - total - with an internet subscription
Craven County,2017,estimate - total,1.0,35.117737469020454,-77.08207331956487,estimate - total
Granville County,2017,estimate - total - with an internet subscription - broadband of any type,1.0,36.30407790862547,-78.65272169631768,estimate - total - with an internet subscription - broadband of any type
Vance County,2017,"estimate - total - with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,36.36492348951896,-78.40793088034256,fiber
Anson County,2017,estimate - total - with an internet subscription - dial-up with no other type of internet subscription,1.0,34.97379359999415,-80.10271348585698,dialup
Franklin County,2017,estimate - total - with an internet subscription - satellite internet service - satellite internet service with no other type of internet subscription,1.0,36.08278028409943,-78.28569850104195,satellite
Jones County,2017,"estimate - total - with an internet subscription - broadband such as cable, fiber optic or dsl - broadband such as cable, fiber optic or dsl with no other type of internet subscription",1.0,35.02173127170968,-77.3551706580521,fiber
Beaufort County,2017,estimate - total,1.0,35.48688258260614,-76.84505336233535,estimate - total
Columbus County,2017,estimate - total - with an internet subscription - cellular data plan,1.0,34.26565549168028,-78.65501030724411,estimate - total - with an internet subscription - cellular data plan
Onslow County,2017,estimate - total - no internet access,1.0,34.730596145351825,-77.42738408968984,estimate - total - no internet access
Sampson County,2017,"estimate - total - with an internet subscription - broadband such as cable, fiber optic or dsl - broadband such as cable, fiber optic or dsl with no other type of internet subscription",1.0,34.99154496012118,-78.37139292019154,fiber
Davie County,2017,estimate - total - with an internet subscription - other service with no other type of internet subscription,0.06,35.92911928530031,-80.5444684065788,estimate - total - with an internet subscription - other service with no other type of internet subscription
Davidson County,2017,estimate - total - with an internet subscription - satellite internet service - satellite internet service with no other type of internet subscription,1.0,35.79336247841037,-80.21275205358242,satellite
Duplin County,2017,estimate - total - with an internet subscription,1.0,34.93654168662893,-77.9330278458104,estimate - total - with an internet subscription
New Hanover County,2017,estimate - total - with an internet subscription - cellular data plan,1.0,34.2323982405545,-77.88428617824238,estimate - total - with an internet subscription - cellular data plan
Halifax County,2017,estimate - total - internet access without a subscription,1.0,36.25745439418376,-77.65173448562224,estimate - total - internet access without a subscription
Caswell County,2017,estimate - total,1.0,36.39328046214458,-79.33352583013493,estimate - total
Anson County,2022,with an internet subscription - dial-up with no other type of internet subscription,0.59,34.97379359999415,-80.10271348585698,dialup
Ashe County,2022,"with an internet subscription - broadband such as cable, fiber optic or dsl - broadband such as cable, fiber optic or dsl with no other type of internet subscription",1.0,36.43443168986441,-81.50052396857649,fiber
Avery County,2022,total households,1.0,36.07661185771622,-81.92260554214205,total households
Catawba County,2022,internet access without a subscription,1.0,35.66211852328055,-81.21505011799934,internet access without a subscription
Cherokee County,2022,no internet access,1.0,35.13386374776778,-84.06344765373322,no internet access
Edgecombe County,2022,with an internet subscription - other service with no other type of internet subscription,0.0,35.91288649121048,-77.59706485605385,with an internet subscription - other service with no other type of internet subscription
Gates County,2022,with an internet subscription - satellite internet service,1.0,36.44495018813827,-76.70052276274026,satellite
Granville County,2022,with an internet subscription,1.0,36.30407790862547,-78.65272169631768,with an internet subscription
Guilford County,2022,with an internet subscription - other service with no other type of internet subscription,1.0,36.08075443459913,-79.78823235399412,with an internet subscription - other service with no other type of internet subscription
Haywood County,2022,total households,1.0,35.55606261831128,-82.9821769840592,total households
Lee County,2022,with an internet subscription - satellite internet service,1.0,35.475191953202334,-79.17148780684427,satellite
Mecklenburg County,2022,with an internet subscription - satellite internet service,1.0,35.24647326538168,-80.8326243427789,satellite
Mitchell County,2022,with an internet subscription - cellular data plan,1.0,36.013210021060225,-82.16358484600214,with an internet subscription - cellular data plan
Montgomery County,2022,with an internet subscription - dial-up with no other type of internet subscription,0.32,35.332405738046155,-79.90548690677072,dialup
Orange County,2022,with an internet subscription,1.0,36.06112067259299,-79.12065214660528,with an internet subscription
Person County,2022,with an internet subscription - broadband of any type,1.0,36.3901024868091,-78.97180766140136,with an internet subscription - broadband of any type
Richmond County,2022,"with an internet subscription - broadband such as cable, fiber optic or dsl - broadband such as cable, fiber optic or dsl with no other type of internet subscription",1.0,35.00605304510937,-79.74778109248616,fiber
Robeson County,2022,with an internet subscription - satellite internet service - satellite internet service with no other type of internet subscription,1.0,34.64024635950607,-79.10387160625888,satellite
Rowan County,2022,internet access without a subscription,1.0,35.63948062909124,-80.52477437235821,internet access without a subscription
Surry County,2022,with an internet subscription - other service with no other type of internet subscription,0.39,36.41483540775082,-80.68804954639532,with an internet subscription - other service with no other type of internet subscription
Wilson County,2022,with an internet subscription - dial-up with no other type of internet subscription,0.15,35.70515284756749,-77.91866576695642,dialup
Polk County,2020,with an internet subscription,1.0,35.27928721249203,-82.16968400938164,with an internet subscription
Rockingham County,2020,with an internet subscription - satellite internet service,1.0,36.39731940929408,-79.77565302868177,satellite
Rowan County,2020,with an internet subscription - other service with no other type of internet subscription,0.7,35.63948062909124,-80.52477437235821,with an internet subscription - other service with no other type of internet subscription
Rutherford County,2020,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,35.40260116153093,-81.91983462247912,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Tyrrell County,2020,total households,1.0,35.870275075845306,-76.17287041421518,total households
Watauga County,2020,with an internet subscription - satellite internet service,1.0,36.23111335577298,-81.69642797757918,satellite
Davidson County,2022,with an internet subscription - satellite internet service - satellite internet service with no other type of internet subscription,1.0,35.79336247841037,-80.21275205358242,satellite
Durham County,2022,with an internet subscription - other service with no other type of internet subscription,0.08,36.03603588748117,-78.87659439820085,with an internet subscription - other service with no other type of internet subscription
Franklin County,2022,total households,1.0,36.08278028409943,-78.28569850104195,total households
Hoke County,2022,with an internet subscription - satellite internet service,1.0,35.01753682412008,-79.23729652742003,satellite
Jackson County,2022,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,35.28759449222261,-83.14085400351321,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Macon County,2022,total households,1.0,35.15047513307057,-83.42218354400369,total households
Mecklenburg County,2022,internet access without a subscription,1.0,35.24647326538168,-80.8326243427789,internet access without a subscription
Pamlico County,2022,with an internet subscription - dial-up with no other type of internet subscription,0.34,35.15065087938058,-76.66980199631939,dialup
Randolph County,2022,with an internet subscription - cellular data plan,1.0,35.71027848607494,-79.80603671261147,with an internet subscription - cellular data plan
Scotland County,2022,with an internet subscription,1.0,34.840893407900495,-79.48043375103512,with an internet subscription
Stokes County,2022,with an internet subscription - dial-up with no other type of internet subscription,0.81,36.4019121769314,-80.23951953897095,dialup
Brunswick County,2021,total households,1.0,34.07086241620411,-78.23739864048864,total households
Chatham County,2021,no internet access,1.0,35.70262627748115,-79.2554015212105,no internet access
Clay County,2021,with an internet subscription - broadband of any type,1.0,35.057187056417966,-83.75017871743319,with an internet subscription - broadband of any type
Clay County,2021,no internet access,1.0,35.057187056417966,-83.75017871743319,no internet access
Dare County,2021,with an internet subscription,1.0,35.669943665663986,-75.71977678366946,with an internet subscription
Graham County,2021,"with an internet subscription - broadband such as cable, fiber optic or dsl - broadband such as cable, fiber optic or dsl with no other type of internet subscription",1.0,35.350179112709874,-83.83358630910433,fiber
Granville County,2021,with an internet subscription - cellular data plan,1.0,36.30407790862547,-78.65272169631768,with an internet subscription - cellular data plan
Greene County,2021,with an internet subscription - satellite internet service,1.0,35.48498900615431,-77.67577990432923,satellite
Mecklenburg County,2021,total households,1.0,35.24647326538168,-80.8326243427789,total households
Polk County,2021,with an internet subscription - dial-up with no other type of internet subscription,0.43,35.27928721249203,-82.16968400938164,dialup
Randolph County,2021,with an internet subscription - dial-up with no other type of internet subscription,1.0,35.71027848607494,-79.80603671261147,dialup
Washington County,2021,"with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,35.836733131244564,-76.57243148147666,fiber
Bertie County,2019,"with an internet subscription - broadband such as cable, fiber optic or dsl - broadband such as cable, fiber optic or dsl with no other type of internet subscription",1.0,36.0656374787016,-76.96671441379404,fiber
Perquimans County,2019,with an internet subscription - broadband of any type,1.0,36.177231517796926,-76.40763686851571,with an internet subscription - broadband of any type
Ashe County,2019,with an internet subscription,1.0,36.43443168986441,-81.50052396857649,with an internet subscription
Hyde County,2019,with an internet subscription - dial-up with no other type of internet subscription,0.47,35.421344435070274,-76.15652207646608,dialup
Hyde County,2019,with an internet subscription - other service with no other type of internet subscription,0.0,35.421344435070274,-76.15652207646608,with an internet subscription - other service with no other type of internet subscription
Mcdowell County,2019,with an internet subscription - broadband of any type,1.0,35.681643343083735,-82.04932060905985,with an internet subscription - broadband of any type
Columbus County,2019,"with an internet subscription - broadband such as cable, fiber optic or dsl - broadband such as cable, fiber optic or dsl with no other type of internet subscription",1.0,34.26565549168028,-78.65501030724411,fiber
Haywood County,2017,estimate - total - no internet access,1.0,35.55606261831128,-82.9821769840592,estimate - total - no internet access
Hoke County,2017,estimate - total - with an internet subscription,1.0,35.01753682412008,-79.23729652742003,estimate - total - with an internet subscription
Henderson County,2017,estimate - total - no internet access,1.0,35.33626273962702,-82.47996574212274,estimate - total - no internet access
Iredell County,2017,estimate - total - with an internet subscription - satellite internet service - satellite internet service with no other type of internet subscription,1.0,35.80670124468856,-80.87349698665774,satellite
Rowan County,2017,estimate - total - with an internet subscription - dial-up with no other type of internet subscription,1.0,35.63948062909124,-80.52477437235821,dialup
Lenoir County,2019,total households,1.0,35.2387727491288,-77.64123825789258,total households
Greene County,2019,internet access without a subscription,1.0,35.48498900615431,-77.67577990432923,internet access without a subscription
Greene County,2019,no internet access,1.0,35.48498900615431,-77.67577990432923,no internet access
Cleveland County,2019,with an internet subscription,1.0,35.334091523772315,-81.5555404227367,with an internet subscription
Cleveland County,2019,with an internet subscription - broadband of any type,1.0,35.334091523772315,-81.5555404227367,with an internet subscription - broadband of any type
Cleveland County,2019,with an internet subscription - satellite internet service - satellite internet service with no other type of internet subscription,1.0,35.334091523772315,-81.5555404227367,satellite
Iredell County,2019,internet access without a subscription,1.0,35.80670124468856,-80.87349698665774,internet access without a subscription
Pitt County,2019,with an internet subscription - dial-up with no other type of internet subscription,1.0,35.59330602553121,-77.37449869440185,dialup
Cherokee County,2019,total households,1.0,35.13386374776778,-84.06344765373322,total households
Cherokee County,2019,with an internet subscription - satellite internet service,1.0,35.13386374776778,-84.06344765373322,satellite
Dare County,2019,with an internet subscription - other service with no other type of internet subscription,0.0,35.669943665663986,-75.71977678366946,with an internet subscription - other service with no other type of internet subscription
Stokes County,2019,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,36.4019121769314,-80.23951953897095,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Anson County,2019,with an internet subscription - satellite internet service - satellite internet service with no other type of internet subscription,1.0,34.97379359999415,-80.10271348585698,satellite
Franklin County,2019,with an internet subscription - satellite internet service,1.0,36.08278028409943,-78.28569850104195,satellite
Jones County,2019,no internet access,1.0,35.02173127170968,-77.3551706580521,no internet access
Transylvania County,2019,with an internet subscription - broadband of any type,1.0,35.20218449044758,-82.79830428770484,with an internet subscription - broadband of any type
Transylvania County,2019,with an internet subscription - other service with no other type of internet subscription,0.12,35.20218449044758,-82.79830428770484,with an internet subscription - other service with no other type of internet subscription
Scotland County,2019,with an internet subscription - dial-up with no other type of internet subscription,0.85,34.840893407900495,-79.48043375103512,dialup
Alamance County,2022,with an internet subscription - broadband of any type,1.0,36.0436940612818,-79.39943396848538,with an internet subscription - broadband of any type
Anson County,2022,"with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,34.97379359999415,-80.10271348585698,fiber
Bertie County,2022,no internet access,1.0,36.0656374787016,-76.96671441379404,no internet access
Bladen County,2022,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,34.61459364078532,-78.56365078836617,with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Carteret County,2022,"with an internet subscription - broadband such as cable, fiber optic or dsl - broadband such as cable, fiber optic or dsl with no other type of internet subscription",1.0,34.8964664939643,-76.53941511160514,fiber
Catawba County,2022,with an internet subscription - satellite internet service,1.0,35.66211852328055,-81.21505011799934,satellite
Columbus County,2022,with an internet subscription - satellite internet service,1.0,34.26565549168028,-78.65501030724411,satellite
Craven County,2022,no internet access,1.0,35.117737469020454,-77.08207331956487,no internet access
Edgecombe County,2022,no internet access,1.0,35.91288649121048,-77.59706485605385,no internet access
Harnett County,2022,no internet access,1.0,35.36878869603793,-78.86939067672974,no internet access
Jackson County,2022,total households,1.0,35.28759449222261,-83.14085400351321,total households
Johnston County,2022,total households,1.0,35.51781367396539,-78.3657086914579,total households
Martin County,2022,with an internet subscription - broadband of any type,1.0,35.843220874283126,-77.10923496711742,with an internet subscription - broadband of any type
Nash County,2022,with an internet subscription - cellular data plan,1.0,35.967258453786435,-77.98644805042225,with an internet subscription - cellular data plan
Northampton County,2022,internet access without a subscription,1.0,36.4177400865127,-77.3968293347197,internet access without a subscription
