shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
c6867d0a-8ff8-4867-82ad-27b17d729a13,35.770409,-78.452539,435,19703.8
cb0734ed-1ed5-4173-b0af-505f0fbc2c64,35.76938,-78.417969,358,14460.1
cb0734ed-1ed5-4173-b0af-505f0fbc2c64,35.7694,-78.418529,359,14510.64
cb0734ed-1ed5-4173-b0af-505f0fbc2c64,35.776136,-78.433061,384,16094.55
cb0734ed-1ed5-4173-b0af-505f0fbc2c64,35.769449,-78.42035,361,14675.22
cb0734ed-1ed5-4173-b0af-505f0fbc2c64,35.76947,-78.421179,362,14750
cb0734ed-1ed5-4173-b0af-505f0fbc2c64,35.7695,-78.42201,363,14825
cb0734ed-1ed5-4173-b0af-505f0fbc2c64,35.76958,-78.4225,364,14870.06
c6867d0a-8ff8-4867-82ad-27b17d729a13,35.769719,-78.52875,351,12689.27
c6867d0a-8ff8-4867-82ad-27b17d729a13,35.765219,-78.478989,410,17238.44
c6867d0a-8ff8-4867-82ad-27b17d729a13,35.77254,-78.5363,333,11932.67
c6867d0a-8ff8-4867-82ad-27b17d729a13,35.76887,-78.4589,429,19104.89
c6867d0a-8ff8-4867-82ad-27b17d729a13,35.775739,-78.446859,450,20507.76
c6867d0a-8ff8-4867-82ad-27b17d729a13,35.777069,-78.44608,451,20671.39
c6867d0a-8ff8-4867-82ad-27b17d729a13,35.769179,-78.45752,430,19233.96
c6867d0a-8ff8-4867-82ad-27b17d729a13,35.769779,-78.454839,431,19484.71
c6867d0a-8ff8-4867-82ad-27b17d729a13,35.769979,-78.45396,432,19567.02
c6867d0a-8ff8-4867-82ad-27b17d729a13,35.76821,-78.52132,366,13386.46
cb0734ed-1ed5-4173-b0af-505f0fbc2c64,35.77462,-78.400019,317,12630.68
da660b8e-e0a0-451c-8194-44f9a421f4a7,35.87019,-78.581049,389,15504.98
c6867d0a-8ff8-4867-82ad-27b17d729a13,35.768159,-78.520399,367,13469.69
cb0734ed-1ed5-4173-b0af-505f0fbc2c64,35.794619,-78.58261,660,32347.64
cb0734ed-1ed5-4173-b0af-505f0fbc2c64,35.772039,-78.53311,539,26540.09
cb0734ed-1ed5-4173-b0af-505f0fbc2c64,35.79449,-78.582459,635,31964.41
cb0734ed-1ed5-4173-b0af-505f0fbc2c64,35.794619,-78.58261,636,31984.18
cb0734ed-1ed5-4173-b0af-505f0fbc2c64,35.79496,-78.58305,637,32039.03
cb0734ed-1ed5-4173-b0af-505f0fbc2c64,35.78983,-78.575929,621,31179.48
cb0734ed-1ed5-4173-b0af-505f0fbc2c64,35.767559,-78.494399,496,22957.76
cb0734ed-1ed5-4173-b0af-505f0fbc2c64,35.767569,-78.49559,497,23065.15
cb0734ed-1ed5-4173-b0af-505f0fbc2c64,35.767569,-78.495729,498,23077.68
cb0734ed-1ed5-4173-b0af-505f0fbc2c64,35.791859,-78.58603,675,32788.6
cb0734ed-1ed5-4173-b0af-505f0fbc2c64,35.79154,-78.58622,676,32827.97
cb0734ed-1ed5-4173-b0af-505f0fbc2c64,35.79108,-78.586469,677,32883.8
cb0734ed-1ed5-4173-b0af-505f0fbc2c64,35.780079,-78.56717,587,29762.62
cb0734ed-1ed5-4173-b0af-505f0fbc2c64,35.794999,-78.583089,638,32044.61
cb0734ed-1ed5-4173-b0af-505f0fbc2c64,35.795089,-78.583169,639,32056.94
8934e59b-40e8-409d-90ea-510d33781a7e,35.975159,-78.50868,24,814.65
464ef2df-94a1-4b68-8351-19474164fcb9,36.035129,-78.968,149,7632
81f9ea4f-726c-4770-88eb-9a224a977ae4,35.779779,-78.56762,289,8973.18
07f5b367-67af-4203-b6fa-274067945318,35.86445,-78.82436,46,1839.98
464ef2df-94a1-4b68-8351-19474164fcb9,36.038089,-78.979709,167,8736.76
12d7ced8-fd73-45b2-a77d-76f5cbd1feaa,36.05992,-79.08243,295,19026.53
464ef2df-94a1-4b68-8351-19474164fcb9,36.03822,-78.98528,176,9238.29
cb0734ed-1ed5-4173-b0af-505f0fbc2c64,35.78847,-78.35474,202,7710.6
12d7ced8-fd73-45b2-a77d-76f5cbd1feaa,36.05055,-79.05745,278,16545.47
8934e59b-40e8-409d-90ea-510d33781a7e,35.97515,-78.508469,25,833.65
8934e59b-40e8-409d-90ea-510d33781a7e,35.97513,-78.508199,26,858.03
8934e59b-40e8-409d-90ea-510d33781a7e,35.975099,-78.507759,27,897.75
8934e59b-40e8-409d-90ea-510d33781a7e,35.975079,-78.50746,28,924.73
8934e59b-40e8-409d-90ea-510d33781a7e,35.97506,-78.5071,29,957.17
cb0734ed-1ed5-4173-b0af-505f0fbc2c64,35.78695,-78.356589,203,7947.89
464ef2df-94a1-4b68-8351-19474164fcb9,36.03815,-78.980259,168,8786.64
464ef2df-94a1-4b68-8351-19474164fcb9,36.038179,-78.98068,169,8824.61
464ef2df-94a1-4b68-8351-19474164fcb9,36.035399,-78.96884,150,7713.22
07f5b367-67af-4203-b6fa-274067945318,35.86434,-78.82427,47,1854.65
07f5b367-67af-4203-b6fa-274067945318,35.864049,-78.824049,48,1892.62
81f9ea4f-726c-4770-88eb-9a224a977ae4,35.77975,-78.567459,290,8988.05
81f9ea4f-726c-4770-88eb-9a224a977ae4,35.77973,-78.56736,291,8997.25
81f9ea4f-726c-4770-88eb-9a224a977ae4,35.779709,-78.56727,292,9005.69
81f9ea4f-726c-4770-88eb-9a224a977ae4,35.779609,-78.566799,293,9049.58
464ef2df-94a1-4b68-8351-19474164fcb9,36.03821,-78.985889,177,9293.02
