shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
170a315b-7e87-4fb7-a5f1-16b359de1a70,35.735933694833,-78.8936581553331,93,8080.18
2e2b1f5e-8c30-4972-ac42-0dc085fa20b5,35.747255,-78.883581,23,2676.73
833ae665-e798-4b8c-9e7a-a8ac2824b5d8,35.756266,-78.741311,30,5256.11
fa703f36-39be-4426-9648-316d4048009e,35.788188623678,-78.7818049658421,0,0
fa703f36-39be-4426-9648-316d4048009e,35.735908,-78.77929,29,6034.18
005c5c51-3198-4ce1-8c26-bb7c7f39ea2f,35.7882717721624,-78.7822528947742,0,0
560b17f8-9f95-4019-b51a-1e728c18a6c9,35.78874,-78.862297,4,815.38
a0bb8371-1cb3-4a17-8052-8e76775dc1d3,35.7501722361926,-78.8509653492489,13,2516.19
a158cbe7-49b9-4b9b-9187-ad5767819f6c,35.7667202181881,-78.8097802622706,24,7092.24
005c5c51-3198-4ce1-8c26-bb7c7f39ea2f,35.8004974958774,-78.7072382657865,34,10458.39
b3b170dc-c162-4f32-80b2-fa0a9e39fee2,35.796554,-78.756767,26,6805.54
a158cbe7-49b9-4b9b-9187-ad5767819f6c,35.7782417295073,-78.8022817880607,32,8624.6
9018b8b5-5108-4b52-bd20-e1a97d054993,35.8204647483461,-78.8096717502431,28,4756.24
2e2b1f5e-8c30-4972-ac42-0dc085fa20b5,35.7366400436055,-78.8912305280511,3,262.34
170a315b-7e87-4fb7-a5f1-16b359de1a70,35.7348492277653,-78.845757129665,22,740.14
fd071892-7070-4975-9a48-6bc0e821fbf5,35.7780820595075,-78.8025397838676,11,2679.36
6e52eb86-fc1f-4ee2-8ba1-46755a74842f,35.7332284793628,-78.8462906946544,18,390.95
cda69c6f-f4fc-421f-992a-fd15d068f3e3,35.803114,-78.774328,34,8848.4
b3b170dc-c162-4f32-80b2-fa0a9e39fee2,35.801415,-78.731249,13,3239.78
560b17f8-9f95-4019-b51a-1e728c18a6c9,35.7842243626615,-78.7951078262195,45,7783.78
e40053ad-def2-4cbe-8fab-e0f3823d9404,35.8180959528137,-78.7721987609492,9,1515.74
ad6cf4f3-9148-47f3-b22a-d6f3ead3c348,35.781676,-78.726698,43,7473.96
e40053ad-def2-4cbe-8fab-e0f3823d9404,35.7883993122794,-78.7832415576168,20,5164.95
ad6cf4f3-9148-47f3-b22a-d6f3ead3c348,35.7820477459256,-78.7765690755922,8,1089.42
556f83a6-e9e0-452c-befd-29666986fc51,35.819648,-78.771214,12,3916.61
9018b8b5-5108-4b52-bd20-e1a97d054993,35.8028040924548,-78.816764371312,44,7644.71
6e52eb86-fc1f-4ee2-8ba1-46755a74842f,35.7386607038935,-78.842802398469,27,1186.25
